activity_id,customer_id,activity_date,activity_type
44937,2074,2025-09-19,login
44938,2074,2025-10-06,login
44939,2074,2025-09-13,login
44940,2074,2026-03-29,login
44941,2074,2026-04-27,support_ticket
44942,2074,2026-09-03,login
44943,2074,2025-06-05,support_ticket
44944,2074,2026-01-06,login
44945,2074,2026-01-30,login
44946,2074,2026-06-12,support_ticket
44947,2074,2025-11-20,support_ticket
44948,2074,2025-03-30,login
44949,2074,2025-11-09,support_ticket
44950,2074,2025-12-26,login
44951,2074,2025-02-11,cart_abandon
44952,2074,2025-05-21,cart_abandon
44953,2074,2025-11-21,support_ticket
44954,2074,2026-09-19,login
44955,2074,2026-01-23,login
44956,2074,2025-06-25,login
44957,2074,2025-03-25,login
44958,2074,2025-04-15,login
44959,2074,2026-02-26,login
44960,2074,2025-09-24,login
44961,2074,2026-08-04,login
44962,2074,2026-06-23,login
44963,2074,2026-01-09,login
44964,2074,2026-06-14,login
44965,2074,2025-04-08,login
44966,2074,2025-06-15,cart_abandon
44967,2074,2025-11-29,login
44968,2075,2026-06-16,login
44969,2075,2026-04-22,support_ticket
44970,2075,2026-01-16,cart_abandon
44971,2075,2026-08-26,login
44972,2075,2026-04-26,login
44973,2075,2026-03-18,support_ticket
44974,2075,2026-09-07,login
44975,2075,2026-04-15,login
44976,2075,2026-07-05,login
44977,2075,2025-06-17,login
44978,2075,2025-06-07,cart_abandon
44979,2075,2026-06-02,support_ticket
44980,2075,2026-05-09,support_ticket
44981,2075,2025-08-24,login
44982,2075,2025-06-20,login
44983,2075,2025-10-15,login
44984,2075,2026-08-22,login
44985,2075,2025-06-01,login
44986,2075,2025-07-03,login
44987,2075,2025-04-27,login
44988,2075,2026-06-25,login
44989,2075,2025-12-06,login
44990,2075,2025-05-14,support_ticket
44991,2075,2025-04-10,login
44992,2075,2025-10-14,login
44993,2075,2025-05-30,cart_abandon
44994,2075,2026-01-21,login
44995,2075,2025-09-21,support_ticket
44996,2075,2025-07-27,cart_abandon
44997,2075,2026-07-04,support_ticket
44998,2075,2025-11-18,login
44999,2075,2025-07-19,login
45000,2076,2025-07-09,login
45001,2076,2025-11-28,login
45002,2076,2025-12-09,login
45003,2076,2025-11-15,cart_abandon
45004,2076,2025-07-13,login
45005,2076,2026-07-15,login
45006,2076,2025-05-25,login
45007,2076,2025-06-12,support_ticket
45008,2076,2026-01-27,cart_abandon
45009,2076,2026-08-26,support_ticket
45010,2076,2025-08-03,login
45011,2076,2026-02-27,cart_abandon
45012,2076,2026-03-25,login
45013,2076,2026-06-21,login
45014,2076,2026-02-21,support_ticket
45015,2076,2025-07-14,login
45016,2076,2025-09-10,login
45017,2076,2026-05-07,login
45018,2076,2026-06-23,login
45019,2076,2025-06-11,login
45020,2077,2026-05-19,login
45021,2077,2025-10-22,login
45022,2077,2026-01-20,login
45023,2077,2026-09-19,support_ticket
45024,2077,2025-03-14,login
45025,2077,2025-06-13,login
45026,2077,2026-06-07,login
45027,2077,2026-09-10,support_ticket
45028,2077,2026-04-22,cart_abandon
45029,2077,2026-04-25,login
45030,2077,2026-01-12,support_ticket
45031,2077,2025-04-20,support_ticket
45032,2077,2025-12-01,support_ticket
45033,2077,2025-09-04,cart_abandon
45034,2077,2026-07-12,login
45035,2077,2025-07-11,login
45036,2077,2025-03-20,login
45037,2077,2025-12-30,login
45038,2077,2026-07-03,support_ticket
45039,2077,2025-06-27,login
45040,2077,2025-05-07,login
45041,2077,2026-03-12,login
45042,2077,2025-07-19,login
45043,2077,2025-03-30,login
45044,2077,2025-03-18,cart_abandon
45045,2077,2025-02-02,login
45046,2077,2025-10-18,login
45047,2077,2026-05-29,login
45048,2078,2025-12-02,login
45049,2078,2025-05-04,login
45050,2078,2025-04-29,support_ticket
45051,2078,2025-03-18,login
45052,2078,2025-03-20,login
45053,2078,2025-07-11,login
45054,2078,2025-03-17,login
45055,2078,2025-05-28,login
45056,2078,2026-06-06,login
45057,2078,2025-05-30,login
45058,2078,2026-03-03,login
45059,2078,2025-12-13,cart_abandon
45060,2078,2025-04-17,login
45061,2078,2026-02-06,login
45062,2078,2025-06-25,login
45063,2078,2025-12-26,support_ticket
45064,2078,2025-05-10,cart_abandon
45065,2078,2026-08-16,cart_abandon
45066,2078,2026-03-30,cart_abandon
45067,2078,2026-06-24,support_ticket
45068,2079,2026-01-29,login
45069,2079,2025-06-14,login
45070,2079,2025-06-24,login
45071,2079,2025-05-09,cart_abandon
45072,2079,2026-03-28,cart_abandon
45073,2079,2025-11-29,login
45074,2079,2025-06-13,login
45075,2079,2026-06-24,login
45076,2079,2025-04-20,support_ticket
45077,2079,2025-10-28,login
45078,2079,2026-01-07,login
45079,2079,2026-09-27,cart_abandon
45080,2079,2025-06-01,cart_abandon
45081,2079,2025-06-10,login
45082,2079,2026-08-23,login
45083,2079,2026-05-13,login
45084,2079,2025-07-29,cart_abandon
45085,2079,2025-04-23,login
45086,2079,2025-03-04,login
45087,2079,2025-08-11,cart_abandon
45088,2079,2025-12-03,login
45089,2079,2026-05-30,login
45090,2079,2026-04-23,login
45091,2079,2025-12-12,login
45092,2079,2026-04-16,login
45093,2079,2025-08-01,login
45094,2080,2026-06-11,login
45095,2080,2025-03-07,login
45096,2080,2025-09-30,cart_abandon
45097,2080,2026-09-23,support_ticket
45098,2080,2025-03-08,login
45099,2080,2026-03-29,login
45100,2080,2026-03-17,login
45101,2080,2025-07-11,support_ticket
45102,2080,2026-01-04,login
45103,2081,2025-12-25,login
45104,2081,2025-04-02,support_ticket
45105,2081,2025-12-25,support_ticket
45106,2081,2025-09-14,login
45107,2081,2025-06-09,login
45108,2081,2026-01-22,login
45109,2081,2026-05-14,login
45110,2081,2025-08-03,login
45111,2081,2025-10-28,support_ticket
45112,2081,2026-07-19,support_ticket
45113,2081,2026-09-15,login
45114,2081,2025-02-14,login
45115,2081,2025-10-21,login
45116,2081,2025-05-16,cart_abandon
45117,2081,2025-11-16,login
45118,2081,2025-09-29,support_ticket
45119,2081,2026-03-13,cart_abandon
45120,2081,2025-12-24,login
45121,2081,2026-08-23,login
45122,2081,2025-11-03,support_ticket
45123,2081,2026-04-20,login
45124,2081,2025-12-06,support_ticket
45125,2081,2025-02-02,support_ticket
45126,2082,2026-04-18,cart_abandon
45127,2082,2025-03-28,login
45128,2082,2025-08-06,login
45129,2082,2025-09-24,login
45130,2082,2026-07-27,login
45131,2082,2025-12-27,login
45132,2082,2025-08-28,support_ticket
45133,2082,2026-02-21,login
45134,2082,2025-11-25,login
45135,2082,2025-05-07,cart_abandon
45136,2082,2026-07-04,cart_abandon
45137,2082,2025-10-15,cart_abandon
45138,2082,2026-08-11,login
45139,2082,2026-06-13,support_ticket
45140,2082,2025-12-23,support_ticket
45141,2082,2025-03-13,login
45142,2082,2026-02-27,login
45143,2082,2025-05-26,support_ticket
45144,2082,2025-04-11,login
45145,2082,2025-10-09,login
45146,2082,2026-03-05,cart_abandon
45147,2082,2025-02-15,login
45148,2082,2025-10-03,cart_abandon
45149,2082,2025-11-14,login
45150,2082,2026-02-06,support_ticket
45151,2082,2025-12-17,login
45152,2082,2026-01-15,login
45153,2082,2025-03-14,login
45154,2082,2025-10-25,login
45155,2082,2025-04-22,support_ticket
45156,2082,2025-07-10,support_ticket
45157,2082,2025-09-03,login
45158,2082,2026-07-11,login
45159,2083,2025-08-30,support_ticket
45160,2083,2025-10-23,support_ticket
45161,2083,2025-02-03,login
45162,2083,2025-07-04,login
45163,2083,2026-01-01,support_ticket
45164,2083,2025-04-04,login
45165,2083,2026-06-28,login
45166,2083,2026-02-20,support_ticket
45167,2083,2026-09-19,login
45168,2083,2026-06-21,login
45169,2083,2025-11-28,login
45170,2083,2025-11-13,login
45171,2083,2026-09-28,login
45172,2083,2025-03-31,cart_abandon
45173,2083,2026-08-25,login
45174,2083,2025-06-12,login
45175,2083,2025-11-10,login
45176,2083,2026-06-04,login
45177,2083,2026-05-08,support_ticket
45178,2083,2025-08-19,support_ticket
45179,2083,2025-04-06,support_ticket
45180,2083,2025-09-04,support_ticket
45181,2083,2025-04-21,login
45182,2083,2025-12-26,login
45183,2083,2026-08-17,login
45184,2083,2025-12-05,support_ticket
45185,2083,2026-09-09,login
45186,2083,2026-03-04,login
45187,2083,2025-12-05,login
45188,2084,2025-11-09,login
45189,2084,2025-10-21,cart_abandon
45190,2084,2026-01-10,support_ticket
45191,2084,2025-12-17,login
45192,2084,2025-04-07,login
45193,2084,2025-05-17,support_ticket
45194,2084,2026-08-08,cart_abandon
45195,2084,2025-04-29,cart_abandon
45196,2084,2025-08-19,login
45197,2084,2025-11-01,login
45198,2084,2025-05-24,cart_abandon
45199,2084,2025-07-21,support_ticket
45200,2084,2026-07-14,login
45201,2084,2026-09-24,login
45202,2084,2025-03-06,login
45203,2084,2026-04-04,login
45204,2084,2026-05-09,login
45205,2084,2025-03-09,login
45206,2084,2026-09-08,support_ticket
45207,2084,2025-12-05,login
45208,2084,2025-08-30,cart_abandon
45209,2084,2026-04-26,login
45210,2084,2025-04-04,login
45211,2084,2026-06-26,login
45212,2084,2026-02-11,login
45213,2084,2025-02-03,login
45214,2084,2025-12-17,login
45215,2084,2025-04-27,login
45216,2084,2025-04-02,support_ticket
45217,2085,2026-04-17,login
45218,2085,2026-09-21,login
45219,2085,2025-10-16,support_ticket
45220,2085,2026-03-30,login
45221,2085,2026-08-26,support_ticket
45222,2085,2025-09-09,cart_abandon
45223,2085,2026-09-07,login
45224,2085,2026-01-03,login
45225,2085,2025-04-17,support_ticket
45226,2085,2026-09-02,login
45227,2085,2025-10-06,login
45228,2086,2025-06-17,cart_abandon
45229,2086,2025-04-19,login
45230,2086,2025-07-25,cart_abandon
45231,2086,2026-02-14,login
45232,2086,2026-09-24,login
45233,2086,2025-07-14,cart_abandon
45234,2086,2026-02-21,login
45235,2086,2026-01-03,cart_abandon
45236,2086,2025-10-27,login
45237,2086,2025-08-18,cart_abandon
45238,2086,2026-07-28,login
45239,2086,2026-04-09,login
45240,2086,2026-01-02,login
45241,2086,2025-08-18,login
45242,2086,2026-04-09,login
45243,2086,2025-07-09,support_ticket
45244,2086,2026-06-25,login
45245,2086,2025-06-02,login
45246,2086,2026-01-01,login
45247,2086,2026-04-13,login
45248,2086,2025-08-20,cart_abandon
45249,2086,2026-04-16,login
45250,2086,2025-12-15,login
45251,2086,2025-04-20,login
45252,2086,2026-04-25,login
45253,2086,2025-10-21,login
45254,2086,2026-03-01,login
45255,2087,2026-06-18,cart_abandon
45256,2087,2026-09-15,login
45257,2087,2025-10-28,login
45258,2087,2026-01-26,login
45259,2087,2025-07-09,login
45260,2087,2026-09-29,login
45261,2087,2025-09-30,support_ticket
45262,2087,2026-04-24,login
45263,2087,2026-01-27,login
45264,2087,2025-05-12,login
45265,2087,2025-09-17,login
45266,2087,2026-01-01,login
45267,2087,2025-02-12,login
45268,2087,2026-03-28,login
45269,2087,2025-11-09,login
45270,2087,2025-05-22,login
45271,2087,2025-03-21,login
45272,2087,2026-02-09,login
45273,2087,2026-02-23,login
45274,2087,2026-06-20,login
45275,2087,2025-03-18,login
45276,2087,2026-07-26,login
45277,2087,2025-03-15,login
45278,2087,2025-08-24,login
45279,2087,2025-10-10,login
45280,2087,2026-08-15,support_ticket
45281,2087,2025-03-13,login
45282,2087,2026-09-14,login
45283,2087,2025-07-15,login
45284,2087,2025-06-06,login
45285,2087,2025-09-06,login
45286,2087,2026-04-05,support_ticket
45287,2087,2026-06-26,login
45288,2087,2026-06-10,login
45289,2088,2025-09-11,login
45290,2088,2025-04-26,cart_abandon
45291,2088,2026-03-10,login
45292,2088,2025-04-15,login
45293,2088,2026-01-13,login
45294,2088,2025-11-30,cart_abandon
45295,2088,2026-08-13,login
45296,2088,2025-11-19,login
45297,2088,2025-08-27,login
45298,2089,2025-09-08,support_ticket
45299,2089,2025-12-28,login
45300,2089,2025-12-22,login
45301,2089,2026-05-29,login
45302,2089,2026-08-23,login
45303,2089,2025-03-02,cart_abandon
45304,2089,2026-07-15,login
45305,2089,2026-05-03,cart_abandon
45306,2089,2026-04-09,login
45307,2089,2026-06-10,support_ticket
45308,2089,2026-04-26,login
45309,2089,2025-10-01,login
45310,2089,2026-04-12,login
45311,2089,2026-01-24,login
45312,2089,2026-02-13,login
45313,2089,2025-12-24,login
45314,2089,2025-09-28,login
45315,2089,2025-09-30,login
45316,2089,2025-08-20,login
45317,2089,2025-03-09,login
45318,2089,2025-02-08,login
45319,2089,2025-03-26,cart_abandon
45320,2089,2025-04-05,login
45321,2089,2025-11-09,login
45322,2090,2026-04-05,login
45323,2090,2025-11-05,login
45324,2090,2025-08-17,login
45325,2090,2025-02-05,login
45326,2090,2026-04-06,login
45327,2090,2025-05-25,login
45328,2090,2026-03-09,cart_abandon
45329,2090,2026-09-17,support_ticket
45330,2090,2025-07-01,login
45331,2090,2026-07-14,support_ticket
45332,2090,2025-10-27,support_ticket
45333,2090,2026-03-21,login
45334,2090,2026-08-11,support_ticket
45335,2090,2026-03-18,login
45336,2090,2026-02-28,login
45337,2090,2025-11-21,login
45338,2090,2026-05-11,login
45339,2090,2025-02-09,login
45340,2090,2025-08-27,support_ticket
45341,2090,2026-02-10,login
45342,2090,2026-03-28,login
45343,2090,2025-08-15,support_ticket
45344,2090,2026-09-08,login
45345,2090,2025-11-11,support_ticket
45346,2090,2025-07-19,cart_abandon
45347,2090,2025-06-27,login
45348,2090,2025-05-22,login
45349,2090,2026-02-08,login
45350,2090,2026-09-26,login
45351,2091,2026-05-13,login
45352,2091,2026-06-20,cart_abandon
45353,2091,2026-08-26,login
45354,2091,2025-11-10,cart_abandon
45355,2091,2026-08-12,support_ticket
45356,2091,2025-02-18,login
45357,2091,2026-07-20,login
45358,2091,2026-07-06,login
45359,2091,2025-10-26,cart_abandon
45360,2091,2025-06-21,login
45361,2091,2026-04-30,login
45362,2091,2025-12-19,login
45363,2091,2025-12-01,login
45364,2091,2026-06-04,support_ticket
45365,2091,2025-05-26,support_ticket
45366,2091,2025-08-03,login
45367,2091,2025-05-13,login
45368,2091,2026-06-22,login
45369,2091,2025-02-08,cart_abandon
45370,2092,2025-12-14,login
45371,2092,2025-07-01,login
45372,2092,2025-02-05,cart_abandon
45373,2092,2025-12-14,support_ticket
45374,2092,2025-05-25,login
45375,2092,2026-08-27,cart_abandon
45376,2092,2025-05-18,login
45377,2092,2026-04-13,login
45378,2092,2025-03-04,login
45379,2092,2025-04-30,login
45380,2092,2025-02-07,login
45381,2092,2026-08-17,login
45382,2092,2025-12-10,login
45383,2093,2025-05-18,login
45384,2093,2025-05-29,login
45385,2093,2025-03-05,login
45386,2093,2026-07-21,login
45387,2093,2025-09-30,login
45388,2093,2026-01-29,login
45389,2093,2025-03-05,login
45390,2093,2026-07-10,support_ticket
45391,2093,2026-02-23,login
45392,2093,2026-05-24,support_ticket
45393,2093,2026-01-03,login
45394,2093,2026-01-09,login
45395,2093,2026-02-02,support_ticket
45396,2093,2025-03-14,login
45397,2093,2026-06-24,support_ticket
45398,2093,2025-05-11,cart_abandon
45399,2093,2026-04-14,login
45400,2093,2025-05-18,login
45401,2093,2026-06-29,cart_abandon
45402,2093,2026-03-13,login
45403,2094,2025-10-10,support_ticket
45404,2094,2026-07-11,login
45405,2094,2025-10-10,cart_abandon
45406,2094,2025-10-17,login
45407,2094,2026-02-04,login
45408,2094,2026-02-06,support_ticket
45409,2094,2026-05-06,login
45410,2094,2025-12-19,login
45411,2094,2025-08-31,cart_abandon
45412,2094,2025-07-16,login
45413,2094,2026-04-22,login
45414,2094,2026-05-12,login
45415,2094,2025-02-16,login
45416,2094,2026-06-08,login
45417,2094,2026-06-11,login
45418,2094,2025-04-16,login
45419,2094,2026-04-10,support_ticket
45420,2094,2026-08-17,cart_abandon
45421,2094,2026-08-09,login
45422,2094,2025-06-30,cart_abandon
45423,2094,2026-04-18,login
45424,2094,2025-09-30,login
45425,2094,2026-06-22,login
45426,2094,2025-03-18,login
45427,2094,2025-12-04,login
45428,2094,2025-10-27,login
45429,2094,2026-09-06,login
45430,2094,2025-06-22,login
45431,2094,2026-02-02,cart_abandon
45432,2094,2025-03-18,login
45433,2094,2025-05-23,support_ticket
45434,2095,2026-06-13,login
45435,2095,2026-05-01,cart_abandon
45436,2095,2026-01-14,login
45437,2095,2025-07-17,login
45438,2095,2025-07-19,login
45439,2095,2025-12-10,login
45440,2095,2026-08-15,support_ticket
45441,2096,2026-07-15,login
45442,2096,2026-06-23,login
45443,2096,2025-04-25,login
45444,2096,2025-02-03,login
45445,2096,2025-07-18,login
45446,2096,2025-09-07,cart_abandon
45447,2096,2026-03-16,login
45448,2096,2025-10-18,login
45449,2096,2026-07-27,support_ticket
45450,2096,2026-05-20,cart_abandon
45451,2096,2026-01-28,login
45452,2096,2025-06-05,login
45453,2096,2025-08-26,support_ticket
45454,2096,2025-02-19,cart_abandon
45455,2096,2025-03-29,login
45456,2096,2025-07-21,login
45457,2096,2025-07-29,login
45458,2096,2026-08-19,login
45459,2096,2025-09-14,login
45460,2096,2025-08-23,login
45461,2096,2025-11-25,login
45462,2096,2025-03-03,login
45463,2096,2025-06-27,login
45464,2096,2026-02-10,cart_abandon
45465,2096,2026-07-14,support_ticket
45466,2096,2025-08-12,cart_abandon
45467,2096,2025-05-06,login
45468,2096,2026-01-11,login
45469,2096,2025-09-15,login
45470,2096,2026-06-23,login
45471,2096,2026-01-29,login
45472,2096,2026-06-30,cart_abandon
45473,2097,2025-07-30,login
45474,2097,2025-11-16,login
45475,2097,2026-05-18,login
45476,2097,2026-06-02,login
45477,2097,2026-02-23,login
45478,2098,2026-03-13,login
45479,2098,2025-11-28,login
45480,2098,2026-03-17,cart_abandon
45481,2098,2025-12-31,login
45482,2098,2025-03-03,login
45483,2098,2026-01-09,login
45484,2098,2025-04-02,login
45485,2098,2026-06-08,login
45486,2098,2025-04-15,login
45487,2098,2026-07-29,support_ticket
45488,2098,2025-12-22,cart_abandon
45489,2098,2026-04-13,support_ticket
45490,2098,2025-09-11,cart_abandon
45491,2098,2026-05-22,login
45492,2098,2026-01-09,support_ticket
45493,2098,2026-04-14,login
45494,2098,2025-10-05,cart_abandon
45495,2098,2026-07-26,login
45496,2099,2025-03-11,support_ticket
45497,2099,2025-07-07,login
45498,2099,2025-09-26,cart_abandon
45499,2099,2026-05-31,login
45500,2099,2025-05-02,login
45501,2099,2025-04-28,login
45502,2099,2025-04-24,login
45503,2099,2026-07-25,login
45504,2099,2025-05-11,login
45505,2099,2025-09-16,login
45506,2099,2026-04-08,login
45507,2099,2025-09-07,login
45508,2099,2025-08-10,login
45509,2099,2025-05-22,login
45510,2099,2025-10-04,login
45511,2099,2026-03-07,login
45512,2099,2025-06-30,support_ticket
45513,2099,2026-04-17,login
45514,2099,2026-07-09,support_ticket
45515,2099,2025-09-12,cart_abandon
45516,2099,2026-05-25,login
45517,2100,2026-09-10,login
45518,2100,2026-03-10,login
45519,2100,2026-01-01,login
45520,2100,2026-02-15,login
45521,2100,2026-08-05,login
45522,2100,2026-03-11,login
45523,2100,2026-03-07,login
45524,2100,2026-08-29,login
45525,2100,2026-09-08,login
45526,2100,2026-05-02,cart_abandon
45527,2100,2026-08-04,support_ticket
45528,2100,2025-12-23,cart_abandon
45529,2100,2026-03-05,login
45530,2100,2026-09-08,login
45531,2100,2025-05-27,login
45532,2100,2026-08-31,login
45533,2100,2026-08-16,login
45534,2100,2025-06-13,login
45535,2101,2025-11-24,cart_abandon
45536,2101,2026-08-21,cart_abandon
45537,2101,2026-02-16,login
45538,2101,2025-04-20,login
45539,2101,2025-09-25,login
45540,2101,2026-02-27,cart_abandon
45541,2101,2025-05-24,login
45542,2101,2026-08-12,login
45543,2101,2025-02-25,support_ticket
45544,2101,2026-09-20,login
45545,2101,2026-06-20,login
45546,2101,2025-03-15,login
45547,2101,2026-09-07,login
45548,2101,2026-01-15,support_ticket
45549,2101,2026-08-14,login
45550,2101,2026-08-10,login
45551,2101,2026-03-05,login
45552,2101,2026-04-06,login
45553,2101,2026-01-11,login
45554,2101,2025-10-01,login
45555,2101,2025-07-29,cart_abandon
45556,2101,2025-05-23,login
45557,2101,2026-04-02,login
45558,2101,2025-12-19,cart_abandon
45559,2101,2026-07-25,cart_abandon
45560,2101,2025-08-31,login
45561,2101,2026-02-20,login
45562,2101,2026-06-17,support_ticket
45563,2101,2026-03-06,cart_abandon
45564,2101,2025-10-04,login
45565,2101,2026-06-08,cart_abandon
45566,2102,2025-06-28,login
45567,2102,2026-08-01,login
45568,2102,2025-05-21,login
45569,2102,2026-07-01,login
45570,2102,2025-11-25,cart_abandon
45571,2102,2025-07-23,login
45572,2102,2025-03-18,login
45573,2102,2025-11-06,support_ticket
45574,2102,2026-07-19,cart_abandon
45575,2102,2025-06-01,support_ticket
45576,2102,2026-08-18,login
45577,2102,2025-04-09,login
45578,2102,2026-09-23,login
45579,2102,2025-12-20,login
45580,2102,2025-11-23,login
45581,2102,2026-06-05,cart_abandon
45582,2102,2026-05-06,login
45583,2102,2025-05-23,login
45584,2102,2025-12-28,login
45585,2102,2026-03-30,login
45586,2102,2026-04-09,cart_abandon
45587,2102,2025-05-08,login
45588,2102,2025-06-15,login
45589,2102,2025-06-06,login
45590,2102,2026-09-20,login
45591,2102,2025-04-26,login
45592,2102,2025-12-18,login
45593,2102,2026-09-23,login
45594,2102,2026-04-05,login
45595,2103,2026-09-27,cart_abandon
45596,2103,2025-09-06,support_ticket
45597,2103,2026-04-05,support_ticket
45598,2103,2025-06-03,login
45599,2103,2025-03-28,login
45600,2103,2025-11-15,login
45601,2103,2025-11-15,login
45602,2103,2025-02-20,cart_abandon
45603,2103,2025-03-18,login
45604,2103,2026-04-04,login
45605,2103,2025-06-06,login
45606,2103,2026-04-06,cart_abandon
45607,2103,2026-05-13,login
45608,2103,2025-08-22,login
45609,2103,2025-04-15,cart_abandon
45610,2103,2026-02-23,login
45611,2103,2026-06-02,login
45612,2103,2025-12-23,support_ticket
45613,2103,2025-02-27,login
45614,2103,2026-05-06,login
45615,2104,2025-08-21,login
45616,2104,2025-06-25,login
45617,2104,2025-08-04,support_ticket
45618,2104,2025-12-16,cart_abandon
45619,2104,2025-05-11,cart_abandon
45620,2104,2025-02-09,login
45621,2104,2026-07-03,cart_abandon
45622,2104,2025-03-23,login
45623,2104,2026-06-18,login
45624,2104,2025-02-21,login
45625,2104,2025-10-13,support_ticket
45626,2104,2025-03-31,login
45627,2104,2025-06-04,login
45628,2104,2025-04-17,login
45629,2104,2026-08-17,support_ticket
45630,2104,2026-09-15,login
45631,2104,2025-09-29,login
45632,2105,2025-09-21,login
45633,2105,2025-12-15,support_ticket
45634,2105,2025-03-03,support_ticket
45635,2105,2025-07-01,support_ticket
45636,2105,2025-03-29,login
45637,2105,2025-12-05,support_ticket
45638,2105,2025-10-21,cart_abandon
45639,2105,2025-11-14,cart_abandon
45640,2105,2026-04-07,login
45641,2105,2026-01-17,login
45642,2105,2025-02-19,login
45643,2105,2025-08-05,login
45644,2105,2025-12-18,login
45645,2105,2026-01-18,login
45646,2106,2025-07-17,login
45647,2106,2025-03-21,login
45648,2106,2025-08-25,login
45649,2106,2026-07-15,login
45650,2106,2025-04-04,login
45651,2106,2026-07-26,login
45652,2106,2026-07-11,login
45653,2106,2025-11-29,cart_abandon
45654,2106,2026-08-16,login
45655,2106,2026-03-11,support_ticket
45656,2106,2026-03-01,login
45657,2106,2025-11-30,login
45658,2106,2025-07-29,login
45659,2106,2025-11-17,login
45660,2106,2026-09-05,login
45661,2106,2025-04-21,support_ticket
45662,2106,2026-02-25,login
45663,2106,2025-07-24,login
45664,2106,2026-09-25,cart_abandon
45665,2106,2026-09-08,support_ticket
45666,2106,2025-04-14,login
45667,2106,2026-02-25,login
45668,2106,2025-08-10,login
45669,2107,2026-05-24,login
45670,2107,2026-01-31,login
45671,2107,2025-05-28,login
45672,2107,2025-05-12,login
45673,2107,2026-02-18,login
45674,2107,2026-07-10,cart_abandon
45675,2107,2026-04-25,login
45676,2107,2025-11-26,login
45677,2107,2026-01-27,login
45678,2107,2025-09-04,login
45679,2107,2025-06-07,login
45680,2107,2026-02-24,login
45681,2107,2025-04-29,login
45682,2107,2025-10-26,login
45683,2107,2026-06-07,login
45684,2107,2026-07-21,cart_abandon
45685,2107,2026-05-24,cart_abandon
45686,2107,2025-04-07,support_ticket
45687,2107,2026-05-25,login
45688,2107,2026-08-02,support_ticket
45689,2107,2025-09-26,login
45690,2108,2025-04-11,login
45691,2108,2025-09-07,support_ticket
45692,2108,2025-09-03,login
45693,2108,2026-05-13,login
45694,2108,2026-01-16,support_ticket
45695,2108,2025-04-26,cart_abandon
45696,2108,2026-07-14,login
45697,2108,2025-11-05,login
45698,2108,2026-08-19,cart_abandon
45699,2108,2025-12-26,login
45700,2108,2026-01-09,login
45701,2108,2026-07-31,cart_abandon
45702,2108,2025-04-06,support_ticket
45703,2108,2026-02-05,login
45704,2109,2026-01-14,login
45705,2109,2026-06-05,login
45706,2109,2026-07-13,login
45707,2109,2025-06-15,login
45708,2109,2026-06-23,login
45709,2109,2025-06-21,login
45710,2109,2026-07-13,login
45711,2109,2026-03-21,login
45712,2109,2025-02-27,login
45713,2109,2025-10-04,login
45714,2109,2026-06-22,login
45715,2109,2025-11-05,cart_abandon
45716,2109,2025-05-24,login
45717,2109,2026-03-10,login
45718,2109,2025-06-20,login
45719,2109,2026-08-14,login
45720,2109,2026-09-02,login
45721,2109,2026-03-23,login
45722,2109,2026-04-17,login
45723,2109,2025-03-16,login
45724,2109,2026-02-13,login
45725,2109,2026-06-24,login
45726,2109,2025-03-06,cart_abandon
45727,2109,2025-04-08,cart_abandon
45728,2110,2025-08-08,login
45729,2110,2025-12-28,cart_abandon
45730,2110,2026-02-09,login
45731,2110,2026-02-19,login
45732,2110,2025-02-22,support_ticket
45733,2110,2026-01-29,login
45734,2110,2025-05-10,support_ticket
45735,2110,2025-04-27,cart_abandon
45736,2110,2026-07-12,login
45737,2110,2025-09-08,support_ticket
45738,2110,2026-04-09,support_ticket
45739,2110,2026-02-07,support_ticket
45740,2110,2025-05-15,login
45741,2110,2025-04-28,support_ticket
45742,2110,2025-03-22,support_ticket
45743,2110,2026-03-13,login
45744,2110,2025-02-21,login
45745,2110,2026-06-16,cart_abandon
45746,2110,2025-09-30,login
45747,2110,2025-09-17,login
45748,2110,2025-10-13,login
45749,2110,2025-07-23,cart_abandon
45750,2110,2025-02-11,login
45751,2110,2025-10-22,login
45752,2110,2025-03-13,login
45753,2110,2025-06-12,login
45754,2110,2025-05-21,cart_abandon
45755,2110,2026-04-15,login
45756,2110,2026-04-17,login
45757,2110,2025-05-23,login
45758,2110,2025-03-26,login
45759,2110,2026-01-03,login
45760,2110,2025-10-02,login
45761,2110,2026-08-15,cart_abandon
45762,2110,2026-03-08,login
45763,2110,2025-08-26,login
45764,2110,2026-03-25,login
45765,2110,2026-01-19,support_ticket
45766,2110,2025-02-06,login
45767,2111,2026-08-21,login
45768,2111,2026-04-13,login
45769,2111,2026-08-10,login
45770,2111,2026-02-06,login
45771,2111,2025-05-26,cart_abandon
45772,2111,2026-08-08,login
45773,2111,2026-03-16,login
45774,2111,2026-09-09,support_ticket
45775,2111,2026-03-14,support_ticket
45776,2111,2025-10-08,login
45777,2111,2026-01-09,cart_abandon
45778,2111,2025-02-22,login
45779,2111,2026-09-07,support_ticket
45780,2111,2025-05-05,support_ticket
45781,2111,2026-04-18,login
45782,2111,2025-07-23,login
45783,2111,2026-01-02,login
45784,2111,2025-04-10,login
45785,2111,2026-05-15,login
45786,2111,2025-09-15,support_ticket
45787,2111,2025-07-14,login
45788,2111,2025-08-05,login
45789,2111,2025-03-15,cart_abandon
45790,2111,2025-03-06,support_ticket
45791,2111,2026-08-07,cart_abandon
