order_item_id,order_id,product_id,quantity,unit_price,discount
1701,688,50,5,97.37,0.0
1702,688,52,3,418.28,0.0
1703,688,58,4,513.56,0.1
1704,689,27,3,362.74,0.05
1705,689,30,3,609.68,0.0
1706,689,34,2,23.93,0.05
1707,690,39,1,561.15,0.0
1708,690,20,2,234.06,0.0
1709,690,34,4,23.93,0.05
1710,690,23,3,565.71,0.0
1711,691,5,1,811.2,0.0
1712,691,10,3,325.6,0.05
1713,692,43,5,21.61,0.0
1714,693,14,3,212.54,0.1
1715,694,23,2,565.71,0.0
1716,694,30,3,609.68,0.0
1717,695,51,3,668.84,0.15
1718,695,7,3,273.71,0.0
1719,695,5,4,811.2,0.1
1720,695,58,2,513.56,0.0
1721,696,58,2,513.56,0.1
1722,696,32,3,797.15,0.0
1723,697,46,1,471.36,0.05
1724,697,28,3,386.2,0.0
1725,697,48,4,362.06,0.0
1726,697,17,4,82.96,0.15
1727,698,17,3,82.96,0.05
1728,698,31,4,226.2,0.1
1729,698,33,5,392.49,0.1
1730,699,18,3,128.39,0.0
1731,700,45,5,300.59,0.0
1732,701,10,4,325.6,0.1
1733,701,31,4,226.2,0.15
1734,702,60,4,258.64,0.0
1735,703,17,1,82.96,0.0
1736,703,6,3,690.18,0.0
1737,703,15,4,302.27,0.05
1738,704,42,4,255.34,0.05
1739,705,54,3,523.27,0.0
1740,705,49,1,243.87,0.0
1741,706,46,2,471.36,0.0
1742,706,22,3,376.07,0.0
1743,706,40,5,577.23,0.0
1744,707,39,5,561.15,0.05
1745,708,19,5,560.98,0.0
1746,708,40,1,577.23,0.0
1747,709,19,5,560.98,0.1
1748,710,47,1,300.91,0.0
1749,711,24,4,147.49,0.05
1750,711,47,3,300.91,0.15
1751,711,18,1,128.39,0.15
1752,712,22,1,376.07,0.05
1753,712,44,5,695.1,0.05
1754,712,21,1,178.11,0.05
1755,713,37,3,432.84,0.0
1756,713,20,3,234.06,0.0
1757,713,41,3,343.67,0.15
1758,714,7,3,273.71,0.15
1759,714,29,5,44.82,0.05
1760,714,42,1,255.34,0.0
1761,715,51,1,668.84,0.0
1762,715,47,3,300.91,0.05
1763,715,4,3,464.52,0.0
1764,715,22,3,376.07,0.0
1765,716,39,1,561.15,0.15
1766,716,52,2,418.28,0.1
1767,716,58,5,513.56,0.1
1768,717,38,3,42.41,0.0
1769,718,9,3,311.56,0.15
1770,718,26,3,657.97,0.15
1771,718,31,4,226.2,0.0
1772,718,49,4,243.87,0.15
1773,719,53,4,308.18,0.0
1774,720,11,1,383.12,0.0
1775,720,54,2,523.27,0.0
1776,720,13,2,351.99,0.0
1777,721,52,1,418.28,0.0
1778,721,28,4,386.2,0.0
1779,722,48,4,362.06,0.1
1780,722,27,5,362.74,0.15
1781,723,50,3,97.37,0.0
1782,723,23,2,565.71,0.0
1783,724,33,4,392.49,0.0
1784,724,9,2,311.56,0.0
1785,724,26,2,657.97,0.0
1786,725,12,1,548.22,0.0
1787,726,5,3,811.2,0.0
1788,726,56,1,494.99,0.0
1789,726,6,5,690.18,0.0
1790,727,7,1,273.71,0.05
1791,727,59,1,638.24,0.15
1792,727,4,4,464.52,0.0
1793,728,33,1,392.49,0.05
1794,729,33,2,392.49,0.15
1795,729,12,4,548.22,0.0
1796,729,45,5,300.59,0.15
1797,730,8,1,226.02,0.0
1798,731,23,2,565.71,0.15
1799,731,5,3,811.2,0.0
1800,731,31,1,226.2,0.1
1801,732,52,2,418.28,0.0
1802,732,8,3,226.02,0.0
1803,732,32,1,797.15,0.1
1804,733,15,5,302.27,0.05
1805,733,31,1,226.2,0.0
1806,733,19,1,560.98,0.0
1807,733,4,2,464.52,0.05
1808,734,17,5,82.96,0.0
1809,734,16,2,208.35,0.15
1810,735,10,4,325.6,0.0
1811,735,42,3,255.34,0.05
1812,735,27,2,362.74,0.05
1813,735,11,4,383.12,0.05
1814,736,19,4,560.98,0.1
1815,736,44,2,695.1,0.1
1816,736,56,1,494.99,0.0
1817,737,6,2,690.18,0.0
1818,737,25,2,570.34,0.15
1819,737,33,1,392.49,0.1
1820,737,13,1,351.99,0.05
1821,738,35,2,54.49,0.15
1822,739,44,1,695.1,0.1
1823,739,35,4,54.49,0.15
1824,739,28,2,386.2,0.0
1825,740,25,3,570.34,0.0
1826,740,26,5,657.97,0.0
1827,740,46,5,471.36,0.0
1828,740,14,1,212.54,0.0
1829,741,48,4,362.06,0.0
1830,741,38,1,42.41,0.1
1831,742,16,4,208.35,0.05
1832,743,51,2,668.84,0.0
1833,744,46,3,471.36,0.1
1834,744,3,4,309.08,0.0
1835,744,29,5,44.82,0.0
1836,745,31,3,226.2,0.0
1837,746,18,5,128.39,0.1
1838,746,11,2,383.12,0.0
1839,747,32,2,797.15,0.0
1840,747,50,4,97.37,0.05
1841,747,9,5,311.56,0.0
1842,747,2,2,343.82,0.0
1843,748,23,3,565.71,0.0
1844,748,42,3,255.34,0.0
1845,749,3,3,309.08,0.05
1846,749,34,4,23.93,0.0
1847,750,19,2,560.98,0.0
1848,751,58,5,513.56,0.1
1849,751,54,5,523.27,0.0
1850,752,5,4,811.2,0.0
1851,753,51,3,668.84,0.05
1852,754,11,3,383.12,0.0
1853,755,11,3,383.12,0.0
1854,756,21,1,178.11,0.1
1855,756,37,1,432.84,0.0
1856,756,56,3,494.99,0.0
1857,757,54,5,523.27,0.05
1858,757,35,5,54.49,0.0
1859,758,54,4,523.27,0.0
1860,758,15,3,302.27,0.1
1861,758,6,4,690.18,0.0
1862,759,5,1,811.2,0.1
1863,760,2,5,343.82,0.0
1864,761,49,2,243.87,0.1
1865,761,2,4,343.82,0.0
1866,761,35,4,54.49,0.05
1867,762,4,4,464.52,0.0
1868,762,24,4,147.49,0.0
1869,763,47,2,300.91,0.0
1870,763,12,2,548.22,0.15
1871,763,48,3,362.06,0.1
1872,763,34,5,23.93,0.15
1873,764,8,5,226.02,0.05
1874,764,38,4,42.41,0.0
1875,764,57,3,148.16,0.15
1876,764,7,5,273.71,0.0
1877,765,36,1,377.98,0.1
1878,765,30,3,609.68,0.15
1879,765,21,1,178.11,0.0
1880,765,10,1,325.6,0.1
1881,766,50,5,97.37,0.0
1882,766,3,1,309.08,0.1
1883,767,32,2,797.15,0.1
1884,768,59,4,638.24,0.15
1885,768,14,2,212.54,0.0
1886,768,35,4,54.49,0.05
1887,769,16,3,208.35,0.0
1888,769,35,1,54.49,0.15
1889,769,49,2,243.87,0.05
1890,769,44,3,695.1,0.0
1891,770,26,3,657.97,0.1
1892,770,22,3,376.07,0.15
1893,770,34,5,23.93,0.15
1894,770,16,1,208.35,0.15
1895,771,12,2,548.22,0.0
1896,771,22,5,376.07,0.0
1897,771,18,3,128.39,0.1
1898,772,39,4,561.15,0.0
1899,772,26,1,657.97,0.15
1900,773,8,5,226.02,0.15
1901,774,9,5,311.56,0.0
1902,774,33,1,392.49,0.0
1903,775,46,3,471.36,0.1
1904,776,34,3,23.93,0.1
1905,777,7,1,273.71,0.05
1906,777,13,1,351.99,0.0
1907,778,56,1,494.99,0.0
1908,778,13,3,351.99,0.0
1909,778,7,2,273.71,0.1
1910,779,56,5,494.99,0.0
1911,779,32,1,797.15,0.0
1912,780,53,4,308.18,0.1
1913,781,31,2,226.2,0.0
1914,781,60,5,258.64,0.0
1915,781,41,2,343.67,0.0
1916,782,29,5,44.82,0.0
1917,783,26,3,657.97,0.05
1918,783,7,4,273.71,0.0
1919,783,19,1,560.98,0.05
1920,784,49,4,243.87,0.15
1921,784,45,5,300.59,0.1
1922,784,34,5,23.93,0.0
1923,784,15,1,302.27,0.0
1924,785,28,1,386.2,0.0
1925,785,42,1,255.34,0.0
1926,785,1,5,208.48,0.0
1927,786,40,4,577.23,0.0
1928,786,60,1,258.64,0.1
1929,787,43,5,21.61,0.0
1930,788,60,1,258.64,0.05
1931,788,43,3,21.61,0.15
1932,789,36,1,377.98,0.05
1933,789,42,4,255.34,0.15
1934,789,57,4,148.16,0.05
1935,789,47,3,300.91,0.0
1936,790,25,4,570.34,0.1
1937,790,30,1,609.68,0.0
1938,790,16,5,208.35,0.15
1939,790,46,4,471.36,0.1
1940,791,16,3,208.35,0.0
1941,791,54,2,523.27,0.15
1942,791,52,2,418.28,0.0
1943,792,35,2,54.49,0.15
1944,792,51,1,668.84,0.0
1945,793,12,2,548.22,0.05
1946,793,28,4,386.2,0.15
1947,794,35,5,54.49,0.1
1948,794,32,1,797.15,0.0
1949,795,3,5,309.08,0.05
1950,795,41,4,343.67,0.1
1951,796,12,4,548.22,0.1
1952,796,45,5,300.59,0.05
1953,796,13,4,351.99,0.0
1954,796,11,2,383.12,0.0
1955,797,27,2,362.74,0.0
1956,798,21,1,178.11,0.15
1957,799,2,2,343.82,0.0
1958,799,1,2,208.48,0.0
1959,800,47,3,300.91,0.0
1960,800,42,3,255.34,0.0
1961,801,56,1,494.99,0.0
1962,801,3,1,309.08,0.15
1963,801,34,4,23.93,0.05
1964,801,30,4,609.68,0.0
1965,802,58,2,513.56,0.15
1966,802,3,2,309.08,0.0
1967,802,60,1,258.64,0.15
1968,802,34,5,23.93,0.0
1969,803,23,3,565.71,0.15
1970,804,40,3,577.23,0.0
1971,804,14,1,212.54,0.0
1972,804,51,3,668.84,0.15
1973,805,40,4,577.23,0.15
1974,805,46,2,471.36,0.1
1975,805,42,1,255.34,0.05
1976,805,34,5,23.93,0.05
1977,806,26,1,657.97,0.0
1978,806,14,5,212.54,0.1
1979,807,58,2,513.56,0.1
1980,808,11,4,383.12,0.0
1981,808,44,3,695.1,0.0
1982,808,15,1,302.27,0.15
1983,809,41,4,343.67,0.1
1984,809,31,3,226.2,0.0
1985,810,45,3,300.59,0.0
1986,810,47,1,300.91,0.0
1987,810,21,3,178.11,0.0
1988,810,57,5,148.16,0.0
1989,811,10,1,325.6,0.0
1990,811,50,4,97.37,0.15
1991,812,7,3,273.71,0.0
1992,812,1,3,208.48,0.05
1993,812,18,1,128.39,0.0
1994,813,25,5,570.34,0.0
1995,813,18,1,128.39,0.0
1996,813,8,3,226.02,0.1
1997,814,1,1,208.48,0.0
1998,815,55,5,791.37,0.05
1999,816,12,4,548.22,0.1
2000,816,23,4,565.71,0.0
2001,817,48,3,362.06,0.0
2002,817,34,5,23.93,0.1
2003,817,14,2,212.54,0.1
2004,818,50,4,97.37,0.0
2005,818,2,4,343.82,0.05
2006,818,42,1,255.34,0.0
2007,819,2,1,343.82,0.0
2008,819,57,4,148.16,0.05
2009,820,32,5,797.15,0.0
2010,820,30,1,609.68,0.05
2011,820,39,4,561.15,0.15
2012,821,60,4,258.64,0.15
2013,821,26,2,657.97,0.0
2014,822,42,1,255.34,0.0
2015,822,15,5,302.27,0.15
2016,822,43,1,21.61,0.0
2017,822,48,2,362.06,0.0
2018,823,26,1,657.97,0.0
2019,823,39,2,561.15,0.0
2020,824,3,1,309.08,0.15
2021,824,28,3,386.2,0.05
2022,824,6,1,690.18,0.1
2023,825,21,5,178.11,0.15
2024,825,2,2,343.82,0.05
2025,826,4,5,464.52,0.1
2026,826,46,2,471.36,0.0
2027,826,27,1,362.74,0.0
2028,827,8,3,226.02,0.05
2029,827,30,5,609.68,0.0
2030,828,4,2,464.52,0.0
2031,828,58,5,513.56,0.0
2032,829,32,3,797.15,0.0
2033,829,36,1,377.98,0.0
2034,830,18,4,128.39,0.1
2035,830,3,3,309.08,0.15
2036,830,5,3,811.2,0.05
2037,830,38,2,42.41,0.0
2038,831,23,2,565.71,0.0
2039,832,2,2,343.82,0.0
2040,832,26,2,657.97,0.0
2041,833,3,4,309.08,0.0
2042,833,16,5,208.35,0.05
2043,833,35,1,54.49,0.1
2044,833,36,2,377.98,0.0
2045,834,3,1,309.08,0.05
2046,834,24,5,147.49,0.0
2047,835,31,3,226.2,0.0
2048,836,33,2,392.49,0.0
2049,837,5,3,811.2,0.05
2050,837,23,2,565.71,0.0
2051,838,31,1,226.2,0.0
2052,839,51,4,668.84,0.0
2053,839,44,1,695.1,0.1
2054,839,15,4,302.27,0.05
2055,840,34,3,23.93,0.1
2056,841,34,5,23.93,0.0
2057,842,18,5,128.39,0.0
2058,842,40,1,577.23,0.15
2059,843,30,4,609.68,0.0
2060,843,41,4,343.67,0.0
2061,843,57,1,148.16,0.0
2062,843,6,1,690.18,0.0
2063,844,12,3,548.22,0.0
2064,844,47,1,300.91,0.0
2065,845,39,2,561.15,0.0
2066,845,59,3,638.24,0.0
2067,846,45,4,300.59,0.15
2068,846,33,4,392.49,0.05
2069,847,29,2,44.82,0.0
2070,847,8,5,226.02,0.0
2071,847,37,2,432.84,0.0
2072,847,34,2,23.93,0.05
2073,848,42,1,255.34,0.0
2074,848,43,2,21.61,0.05
2075,848,52,4,418.28,0.0
2076,848,31,4,226.2,0.0
2077,849,12,5,548.22,0.0
2078,849,58,3,513.56,0.1
2079,849,23,3,565.71,0.0
2080,850,21,4,178.11,0.0
2081,851,14,5,212.54,0.15
2082,851,7,2,273.71,0.0
2083,851,13,1,351.99,0.0
2084,852,21,4,178.11,0.0
2085,852,18,3,128.39,0.05
2086,853,23,1,565.71,0.0
2087,853,35,1,54.49,0.0
2088,853,40,3,577.23,0.05
2089,854,43,5,21.61,0.05
2090,854,59,3,638.24,0.0
2091,854,40,1,577.23,0.1
2092,854,19,4,560.98,0.15
2093,855,25,2,570.34,0.05
2094,855,48,3,362.06,0.0
2095,855,41,5,343.67,0.0
2096,855,16,4,208.35,0.0
2097,856,8,5,226.02,0.15
2098,857,35,4,54.49,0.1
2099,857,25,5,570.34,0.0
2100,857,56,1,494.99,0.0
2101,857,31,4,226.2,0.1
2102,858,47,2,300.91,0.05
2103,858,59,3,638.24,0.05
2104,858,40,3,577.23,0.1
2105,858,58,1,513.56,0.1
2106,859,20,4,234.06,0.1
2107,859,6,1,690.18,0.1
2108,859,39,3,561.15,0.0
2109,859,3,3,309.08,0.05
2110,860,11,2,383.12,0.0
2111,861,19,1,560.98,0.15
2112,862,43,2,21.61,0.1
2113,862,58,4,513.56,0.05
2114,863,55,5,791.37,0.05
2115,864,16,2,208.35,0.05
2116,864,42,5,255.34,0.0
2117,864,57,4,148.16,0.1
2118,864,58,5,513.56,0.1
2119,865,41,2,343.67,0.0
2120,865,49,5,243.87,0.05
2121,865,60,3,258.64,0.1
2122,865,53,1,308.18,0.0
2123,866,9,2,311.56,0.0
2124,866,22,4,376.07,0.05
2125,866,32,3,797.15,0.0
2126,866,15,4,302.27,0.0
2127,867,33,5,392.49,0.0
2128,868,54,5,523.27,0.15
2129,868,33,2,392.49,0.05
2130,868,46,5,471.36,0.0
2131,868,43,4,21.61,0.1
2132,869,42,3,255.34,0.0
2133,869,1,2,208.48,0.1
2134,869,45,5,300.59,0.0
2135,869,38,5,42.41,0.05
2136,870,5,1,811.2,0.0
2137,870,35,4,54.49,0.15
2138,870,1,2,208.48,0.05
2139,870,4,4,464.52,0.1
2140,871,42,2,255.34,0.1
2141,871,24,1,147.49,0.15
2142,871,31,3,226.2,0.05
2143,871,54,1,523.27,0.05
2144,872,50,2,97.37,0.0
2145,872,49,3,243.87,0.05
2146,872,27,3,362.74,0.0
2147,873,24,5,147.49,0.15
2148,873,1,3,208.48,0.0
2149,873,44,3,695.1,0.0
2150,874,34,3,23.93,0.15
2151,875,29,2,44.82,0.05
2152,875,54,1,523.27,0.0
2153,875,36,4,377.98,0.05
2154,875,20,5,234.06,0.15
2155,876,13,3,351.99,0.0
2156,876,14,3,212.54,0.05
2157,876,16,1,208.35,0.0
2158,877,53,1,308.18,0.05
2159,877,14,1,212.54,0.0
2160,878,14,5,212.54,0.15
2161,878,6,1,690.18,0.0
2162,879,30,5,609.68,0.15
2163,879,31,2,226.2,0.0
2164,880,8,5,226.02,0.0
2165,880,5,5,811.2,0.05
2166,880,25,2,570.34,0.0
2167,880,3,3,309.08,0.0
2168,881,17,1,82.96,0.0
2169,882,49,5,243.87,0.1
2170,883,26,1,657.97,0.05
2171,883,1,4,208.48,0.0
2172,884,32,2,797.15,0.0
2173,884,15,5,302.27,0.0
2174,885,7,4,273.71,0.1
2175,885,18,2,128.39,0.15
2176,886,38,2,42.41,0.0
2177,886,55,1,791.37,0.0
2178,886,12,5,548.22,0.0
2179,886,44,2,695.1,0.0
2180,887,49,1,243.87,0.0
2181,887,30,4,609.68,0.0
2182,887,47,2,300.91,0.0
2183,888,1,5,208.48,0.0
2184,888,60,4,258.64,0.0
2185,888,21,2,178.11,0.0
2186,888,49,5,243.87,0.05
2187,889,21,3,178.11,0.0
2188,890,41,4,343.67,0.1
2189,890,42,3,255.34,0.15
2190,890,34,3,23.93,0.0
2191,891,39,2,561.15,0.15
2192,891,14,3,212.54,0.15
2193,891,46,2,471.36,0.0
2194,891,18,5,128.39,0.15
2195,892,60,3,258.64,0.05
2196,892,27,5,362.74,0.0
2197,892,51,5,668.84,0.0
2198,892,49,1,243.87,0.0
2199,893,14,5,212.54,0.0
2200,893,29,4,44.82,0.0
2201,893,8,2,226.02,0.1
2202,894,6,3,690.18,0.1
2203,894,48,1,362.06,0.0
2204,895,27,2,362.74,0.1
2205,895,19,2,560.98,0.0
2206,895,16,2,208.35,0.0
2207,896,19,2,560.98,0.05
2208,896,20,3,234.06,0.0
2209,896,38,4,42.41,0.05
2210,896,15,1,302.27,0.0
2211,897,37,3,432.84,0.15
2212,897,57,2,148.16,0.1
2213,898,23,2,565.71,0.0
2214,899,52,4,418.28,0.05
2215,899,57,1,148.16,0.0
2216,899,37,5,432.84,0.0
2217,900,30,5,609.68,0.05
2218,900,58,3,513.56,0.1
2219,900,48,5,362.06,0.0
2220,901,54,3,523.27,0.0
2221,901,17,1,82.96,0.05
2222,901,12,4,548.22,0.0
2223,901,41,3,343.67,0.05
2224,902,14,4,212.54,0.15
2225,902,2,5,343.82,0.0
2226,902,20,1,234.06,0.0
2227,903,22,5,376.07,0.0
2228,903,37,3,432.84,0.05
2229,903,46,5,471.36,0.0
2230,904,33,1,392.49,0.0
2231,904,7,4,273.71,0.15
2232,904,28,1,386.2,0.15
2233,904,18,1,128.39,0.0
2234,905,31,2,226.2,0.05
2235,905,36,4,377.98,0.05
2236,905,35,4,54.49,0.0
2237,905,32,2,797.15,0.0
2238,906,41,5,343.67,0.05
2239,906,4,2,464.52,0.0
2240,906,21,4,178.11,0.05
2241,906,46,1,471.36,0.0
2242,907,38,4,42.41,0.0
2243,907,22,2,376.07,0.15
2244,908,54,5,523.27,0.1
2245,908,2,2,343.82,0.1
2246,909,39,3,561.15,0.1
2247,909,33,1,392.49,0.1
2248,910,8,1,226.02,0.15
2249,910,46,2,471.36,0.1
2250,910,10,5,325.6,0.0
2251,911,22,4,376.07,0.0
2252,911,13,3,351.99,0.05
2253,911,11,4,383.12,0.15
2254,911,58,4,513.56,0.1
2255,912,24,4,147.49,0.05
2256,912,39,1,561.15,0.15
2257,912,53,5,308.18,0.0
2258,913,2,1,343.82,0.0
2259,913,26,2,657.97,0.0
2260,913,5,3,811.2,0.0
2261,913,49,1,243.87,0.0
2262,914,36,5,377.98,0.15
2263,914,19,1,560.98,0.15
2264,915,13,3,351.99,0.0
2265,915,19,5,560.98,0.15
2266,915,3,5,309.08,0.1
2267,916,59,2,638.24,0.0
2268,917,13,3,351.99,0.0
2269,917,35,2,54.49,0.05
2270,917,25,3,570.34,0.0
2271,918,39,5,561.15,0.0
2272,919,33,4,392.49,0.15
2273,919,53,2,308.18,0.0
2274,919,8,2,226.02,0.0
2275,920,21,4,178.11,0.0
2276,921,5,4,811.2,0.0
2277,921,8,3,226.02,0.15
2278,922,30,5,609.68,0.0
2279,923,2,2,343.82,0.05
2280,923,9,3,311.56,0.0
2281,924,50,1,97.37,0.0
2282,924,53,5,308.18,0.0
2283,924,22,5,376.07,0.1
2284,925,53,1,308.18,0.1
2285,925,29,2,44.82,0.05
2286,925,18,4,128.39,0.0
2287,925,3,1,309.08,0.0
2288,926,25,3,570.34,0.0
2289,926,26,4,657.97,0.0
2290,927,4,3,464.52,0.0
2291,928,47,3,300.91,0.0
2292,928,33,3,392.49,0.0
2293,929,1,1,208.48,0.0
2294,930,53,4,308.18,0.15
2295,930,49,1,243.87,0.1
2296,930,28,5,386.2,0.05
2297,930,56,2,494.99,0.0
2298,931,14,1,212.54,0.15
2299,931,30,4,609.68,0.05
2300,931,33,5,392.49,0.05
2301,932,59,4,638.24,0.05
2302,932,18,2,128.39,0.15
2303,932,60,3,258.64,0.0
2304,932,44,1,695.1,0.15
2305,933,6,1,690.18,0.0
2306,934,17,4,82.96,0.0
2307,935,12,3,548.22,0.0
2308,935,42,2,255.34,0.05
2309,936,45,5,300.59,0.0
2310,936,48,3,362.06,0.0
2311,936,34,5,23.93,0.0
2312,936,39,3,561.15,0.0
2313,937,55,4,791.37,0.1
2314,937,24,5,147.49,0.1
2315,938,3,2,309.08,0.0
2316,938,44,3,695.1,0.0
2317,938,40,2,577.23,0.0
2318,939,26,4,657.97,0.15
2319,939,16,2,208.35,0.05
2320,939,19,3,560.98,0.1
2321,940,39,4,561.15,0.0
2322,940,33,3,392.49,0.15
2323,940,7,3,273.71,0.15
2324,940,21,2,178.11,0.0
2325,941,11,5,383.12,0.1
2326,942,11,2,383.12,0.0
2327,942,60,5,258.64,0.0
2328,943,3,3,309.08,0.0
2329,943,31,2,226.2,0.0
2330,944,55,1,791.37,0.1
2331,944,16,2,208.35,0.0
2332,944,30,1,609.68,0.1
2333,945,10,3,325.6,0.15
2334,945,28,2,386.2,0.1
2335,945,8,1,226.02,0.0
2336,945,2,1,343.82,0.15
2337,946,33,1,392.49,0.05
2338,946,19,3,560.98,0.1
2339,946,42,3,255.34,0.0
2340,946,30,2,609.68,0.0
2341,947,43,4,21.61,0.05
2342,947,22,1,376.07,0.05
2343,947,58,1,513.56,0.05
2344,948,4,3,464.52,0.1
2345,948,41,4,343.67,0.05
2346,949,55,4,791.37,0.0
2347,949,40,5,577.23,0.0
2348,950,28,5,386.2,0.0
2349,951,14,3,212.54,0.1
2350,952,54,4,523.27,0.0
2351,952,23,2,565.71,0.0
2352,952,11,4,383.12,0.0
2353,953,56,1,494.99,0.0
2354,953,31,2,226.2,0.0
2355,953,37,3,432.84,0.15
2356,954,39,2,561.15,0.15
2357,955,28,4,386.2,0.0
2358,955,32,2,797.15,0.15
2359,955,17,3,82.96,0.1
2360,955,18,4,128.39,0.0
2361,956,52,3,418.28,0.0
2362,956,56,4,494.99,0.15
2363,956,40,2,577.23,0.15
2364,957,47,4,300.91,0.0
2365,957,2,3,343.82,0.1
2366,957,14,3,212.54,0.0
2367,957,48,3,362.06,0.05
2368,958,60,1,258.64,0.05
2369,959,53,4,308.18,0.1
2370,959,1,1,208.48,0.0
2371,960,4,2,464.52,0.0
2372,960,25,2,570.34,0.0
2373,960,52,5,418.28,0.1
2374,960,46,2,471.36,0.0
2375,961,44,5,695.1,0.15
2376,962,28,4,386.2,0.0
2377,962,44,5,695.1,0.0
2378,963,57,3,148.16,0.15
2379,964,50,3,97.37,0.1
2380,964,30,5,609.68,0.15
2381,965,43,4,21.61,0.0
2382,965,7,4,273.71,0.15
2383,966,6,4,690.18,0.15
2384,966,23,1,565.71,0.0
2385,967,16,2,208.35,0.0
2386,967,41,5,343.67,0.0
2387,967,5,5,811.2,0.1
2388,968,32,2,797.15,0.1
2389,968,59,2,638.24,0.1
2390,968,25,5,570.34,0.1
2391,968,13,1,351.99,0.0
2392,969,25,3,570.34,0.0
2393,969,10,4,325.6,0.0
2394,969,55,4,791.37,0.1
2395,969,59,3,638.24,0.0
2396,970,32,4,797.15,0.15
2397,970,60,4,258.64,0.0
2398,970,30,2,609.68,0.0
2399,971,16,2,208.35,0.15
2400,971,34,3,23.93,0.15
2401,972,39,4,561.15,0.0
2402,972,28,4,386.2,0.15
2403,972,34,4,23.93,0.0
2404,973,24,1,147.49,0.0
2405,973,23,3,565.71,0.0
2406,973,22,5,376.07,0.0
2407,974,19,4,560.98,0.1
2408,974,35,2,54.49,0.0
2409,975,10,1,325.6,0.0
2410,975,3,4,309.08,0.05
2411,975,60,1,258.64,0.0
2412,975,32,4,797.15,0.0
2413,976,1,2,208.48,0.1
2414,976,40,4,577.23,0.0
2415,977,17,4,82.96,0.0
2416,978,50,4,97.37,0.1
2417,979,12,2,548.22,0.0
2418,979,35,3,54.49,0.0
2419,980,23,2,565.71,0.0
2420,980,60,4,258.64,0.05
2421,980,7,5,273.71,0.0
2422,980,53,1,308.18,0.0
2423,981,50,3,97.37,0.0
2424,982,27,2,362.74,0.0
2425,983,30,4,609.68,0.15
2426,983,28,2,386.2,0.1
2427,983,47,4,300.91,0.05
2428,984,37,4,432.84,0.0
2429,984,17,1,82.96,0.15
2430,984,1,3,208.48,0.15
2431,984,35,5,54.49,0.0
2432,985,32,3,797.15,0.05
2433,985,2,5,343.82,0.0
2434,985,7,4,273.71,0.15
2435,986,29,5,44.82,0.1
2436,986,39,1,561.15,0.0
2437,986,17,2,82.96,0.15
2438,987,15,4,302.27,0.0
2439,987,4,4,464.52,0.15
2440,988,12,3,548.22,0.1
2441,988,25,1,570.34,0.1
2442,988,27,2,362.74,0.0
2443,988,26,3,657.97,0.05
2444,989,23,3,565.71,0.1
2445,989,52,5,418.28,0.15
2446,990,22,5,376.07,0.0
2447,990,14,5,212.54,0.05
2448,990,2,1,343.82,0.1
2449,990,43,1,21.61,0.0
2450,991,23,1,565.71,0.0
2451,992,52,1,418.28,0.0
2452,992,47,4,300.91,0.1
2453,992,22,3,376.07,0.1
2454,993,59,4,638.24,0.0
2455,993,56,5,494.99,0.05
2456,994,34,1,23.93,0.05
2457,994,15,2,302.27,0.05
2458,994,48,2,362.06,0.15
2459,995,37,3,432.84,0.0
2460,995,38,3,42.41,0.15
2461,995,35,4,54.49,0.0
2462,996,9,3,311.56,0.0
2463,996,25,1,570.34,0.15
2464,997,6,2,690.18,0.05
2465,997,25,3,570.34,0.0
2466,998,43,2,21.61,0.0
2467,998,21,5,178.11,0.15
2468,999,27,1,362.74,0.0
2469,999,5,1,811.2,0.05
2470,999,36,5,377.98,0.0
2471,1000,43,2,21.61,0.05
2472,1001,35,5,54.49,0.0
2473,1002,18,1,128.39,0.1
2474,1002,19,4,560.98,0.05
2475,1002,12,5,548.22,0.0
2476,1002,46,4,471.36,0.0
2477,1003,45,4,300.59,0.0
2478,1004,49,5,243.87,0.0
2479,1004,11,5,383.12,0.0
2480,1004,42,5,255.34,0.0
2481,1004,35,3,54.49,0.05
2482,1005,39,1,561.15,0.1
2483,1006,17,1,82.96,0.0
2484,1006,56,4,494.99,0.1
2485,1006,8,1,226.02,0.0
2486,1007,17,1,82.96,0.05
2487,1007,16,3,208.35,0.15
2488,1007,22,3,376.07,0.0
2489,1007,13,4,351.99,0.0
2490,1008,11,5,383.12,0.0
2491,1008,27,2,362.74,0.0
2492,1008,35,4,54.49,0.05
2493,1008,38,4,42.41,0.15
2494,1009,56,5,494.99,0.1
2495,1009,12,1,548.22,0.05
2496,1009,21,1,178.11,0.0
2497,1010,9,4,311.56,0.0
2498,1011,58,5,513.56,0.15
2499,1011,52,2,418.28,0.0
2500,1011,46,3,471.36,0.05
2501,1011,44,4,695.1,0.0
2502,1012,5,4,811.2,0.0
2503,1012,50,2,97.37,0.0
2504,1012,60,2,258.64,0.1
2505,1012,33,4,392.49,0.0
2506,1013,47,1,300.91,0.0
2507,1013,16,4,208.35,0.0
2508,1013,4,1,464.52,0.0
2509,1013,11,1,383.12,0.05
2510,1014,42,3,255.34,0.05
2511,1014,5,1,811.2,0.0
2512,1014,22,4,376.07,0.15
2513,1015,17,2,82.96,0.15
2514,1015,26,1,657.97,0.0
2515,1015,59,4,638.24,0.15
2516,1015,54,5,523.27,0.1
2517,1016,26,2,657.97,0.15
2518,1016,16,4,208.35,0.0
2519,1017,41,3,343.67,0.0
