order_id,customer_id,region_id,order_date,channel,status
6334,1006,6,2025-11-16,sales_rep,completed
6335,1156,4,2025-11-03,web,completed
6336,2777,4,2025-11-06,partner,completed
6337,4961,3,2025-11-22,sales_rep,completed
6338,107,5,2025-11-14,partner,completed
6339,2305,6,2025-11-20,sales_rep,completed
6340,2287,6,2025-11-19,sales_rep,completed
6341,3741,2,2025-11-06,web,completed
6342,4942,3,2025-11-08,sales_rep,completed
6343,2799,5,2025-11-10,web,completed
6344,3696,4,2025-11-28,mobile,completed
6345,684,6,2025-11-17,mobile,completed
6346,4925,2,2025-11-01,sales_rep,completed
6347,4758,1,2025-11-22,web,completed
6348,1981,4,2025-11-04,partner,completed
6349,3591,1,2025-11-23,mobile,completed
6350,436,1,2025-11-06,mobile,completed
6351,2916,3,2025-11-27,partner,completed
6352,4826,3,2025-11-15,sales_rep,completed
6353,777,3,2025-11-19,sales_rep,completed
6354,4327,6,2025-11-24,sales_rep,completed
6355,4887,5,2025-11-28,sales_rep,completed
6356,2813,2,2025-11-17,mobile,completed
6357,3923,3,2025-11-28,sales_rep,completed
6358,1150,6,2025-11-27,web,completed
6359,2230,6,2025-11-14,web,completed
6360,3694,2,2025-11-15,sales_rep,completed
6361,2149,6,2025-11-10,web,completed
6362,97,2,2025-11-24,mobile,completed
6363,4101,1,2025-11-19,partner,completed
6364,4573,3,2025-11-18,partner,completed
6365,2944,2,2025-11-10,sales_rep,completed
6366,3486,1,2025-11-25,web,completed
6367,770,3,2025-11-21,web,completed
6368,879,4,2025-11-21,mobile,completed
6369,4591,5,2025-11-25,sales_rep,completed
6370,823,1,2025-11-29,partner,completed
6371,4689,1,2025-11-12,mobile,completed
6372,290,3,2025-11-02,web,completed
6373,2368,2,2025-11-11,web,completed
6374,3853,1,2025-11-10,mobile,completed
6375,475,4,2025-11-27,mobile,completed
6376,640,6,2025-11-01,web,completed
6377,3695,3,2025-11-05,sales_rep,completed
6378,2601,6,2025-11-06,partner,completed
6379,4020,5,2025-11-19,sales_rep,completed
6380,1791,4,2025-11-04,web,completed
6381,3709,3,2025-11-14,mobile,completed
6382,2746,3,2025-11-07,sales_rep,completed
6383,328,1,2025-11-21,partner,completed
6384,3475,2,2025-11-23,mobile,completed
6385,4600,5,2025-11-11,mobile,completed
6386,1050,1,2025-11-01,partner,completed
6387,3982,1,2025-11-23,partner,completed
6388,1003,4,2025-11-16,web,completed
6389,4625,3,2025-11-01,partner,completed
6390,1688,3,2025-11-15,sales_rep,completed
6391,3233,5,2025-11-08,sales_rep,completed
6392,4676,3,2025-11-24,partner,completed
6393,2785,6,2025-11-08,web,completed
6394,2221,6,2025-11-15,sales_rep,completed
6395,2450,2,2025-11-27,mobile,completed
6396,1285,3,2025-11-26,partner,completed
6397,225,5,2025-11-27,mobile,completed
6398,2598,5,2025-11-18,partner,completed
6399,3947,1,2025-11-09,web,completed
6400,902,1,2025-11-10,sales_rep,completed
6401,4612,2,2025-11-11,partner,completed
6402,3826,6,2025-11-30,partner,completed
6403,3296,5,2025-11-27,mobile,completed
6404,1597,4,2025-11-05,mobile,completed
6405,3589,4,2025-11-22,mobile,completed
6406,4914,4,2025-11-03,web,completed
6407,1435,2,2025-11-16,sales_rep,completed
6408,3150,1,2025-11-30,partner,completed
6409,2108,1,2025-11-13,web,completed
6410,3058,1,2025-11-13,web,completed
6411,1265,2,2025-11-26,mobile,completed
6412,1453,1,2025-11-07,web,completed
6413,4383,3,2025-11-29,partner,completed
6414,893,4,2025-11-21,partner,completed
6415,4193,5,2025-11-25,partner,completed
6416,389,6,2025-11-13,mobile,completed
6417,4493,5,2025-11-30,partner,completed
6418,4279,5,2025-11-14,web,completed
6419,4651,3,2025-11-03,partner,completed
6420,4899,5,2025-11-07,web,completed
6421,4764,2,2025-11-14,partner,completed
6422,1077,5,2025-11-08,mobile,completed
6423,4403,3,2025-11-20,partner,completed
6424,4968,3,2025-11-13,web,completed
6425,2730,3,2025-11-27,mobile,completed
6426,3080,3,2025-11-20,sales_rep,completed
6427,4415,3,2025-11-29,sales_rep,completed
6428,3934,5,2025-11-17,sales_rep,completed
6429,3987,2,2025-11-03,web,completed
6430,4942,3,2025-11-11,web,completed
6431,4196,3,2025-11-28,partner,completed
6432,4877,3,2025-11-04,sales_rep,completed
6433,4616,3,2025-11-22,mobile,completed
6434,2841,3,2025-11-07,web,completed
6435,2929,2,2025-11-19,mobile,completed
6436,2636,1,2025-11-09,partner,completed
6437,1595,5,2025-11-28,mobile,completed
6438,3379,6,2025-11-05,web,completed
6439,3017,4,2025-11-24,sales_rep,completed
6440,1099,1,2025-11-02,mobile,completed
6441,4295,6,2025-11-23,partner,completed
6442,1945,3,2025-11-24,web,completed
6443,2323,3,2025-11-18,mobile,completed
6444,4138,2,2025-11-28,mobile,completed
6445,3051,6,2025-11-11,partner,completed
6446,549,4,2025-11-27,mobile,completed
6447,1572,3,2025-11-13,web,completed
6448,2296,5,2025-11-17,mobile,completed
6449,3659,3,2025-11-07,sales_rep,completed
6450,1579,1,2025-11-30,mobile,completed
6451,2350,4,2025-11-18,mobile,completed
6452,2913,3,2025-11-27,partner,completed
6453,2693,6,2025-11-30,web,completed
6454,947,6,2025-11-17,mobile,completed
6455,2515,1,2025-11-18,mobile,completed
6456,4641,6,2025-11-10,sales_rep,completed
6457,3292,3,2025-11-27,sales_rep,completed
6458,3959,1,2025-11-26,partner,completed
6459,3639,1,2025-11-21,mobile,completed
6460,407,3,2025-11-07,web,completed
6461,2298,3,2025-11-13,mobile,completed
6462,1630,1,2025-11-11,web,completed
6463,2507,3,2025-11-16,web,completed
6464,216,2,2025-11-24,mobile,completed
6465,1141,6,2025-11-03,sales_rep,completed
6466,616,4,2025-11-06,web,completed
6467,266,4,2025-11-28,mobile,completed
6468,2119,4,2025-11-26,partner,completed
6469,2318,3,2025-12-11,partner,completed
6470,3675,4,2025-12-29,partner,completed
6471,4947,3,2025-12-20,sales_rep,completed
6472,888,2,2025-12-27,partner,completed
6473,3044,4,2025-12-24,partner,completed
6474,160,5,2025-12-30,mobile,completed
6475,2506,1,2025-12-07,web,completed
6476,183,3,2025-12-26,web,completed
6477,4082,2,2025-12-06,mobile,completed
6478,2824,6,2025-12-01,mobile,completed
6479,1282,5,2025-12-24,mobile,completed
6480,1152,4,2025-12-23,sales_rep,completed
6481,3272,3,2025-12-16,sales_rep,completed
6482,1290,4,2025-12-12,partner,completed
6483,1930,6,2025-12-17,partner,completed
6484,76,3,2025-12-28,mobile,completed
6485,1745,2,2025-12-24,sales_rep,completed
6486,3630,5,2025-12-23,mobile,completed
6487,286,6,2025-12-26,mobile,completed
6488,4219,4,2025-12-29,mobile,completed
6489,1348,5,2025-12-20,web,completed
6490,3668,2,2025-12-20,sales_rep,completed
6491,699,1,2025-12-31,partner,completed
6492,682,1,2025-12-05,partner,completed
6493,4349,5,2025-12-18,sales_rep,completed
6494,4787,4,2025-12-07,partner,completed
6495,1338,2,2025-12-20,sales_rep,completed
6496,4811,2,2025-12-13,sales_rep,completed
6497,4087,2,2025-12-11,sales_rep,completed
6498,1296,4,2025-12-05,web,completed
6499,4023,4,2025-12-13,mobile,completed
6500,4916,1,2025-12-05,web,completed
6501,1511,3,2025-12-07,sales_rep,completed
6502,2221,6,2025-12-04,sales_rep,completed
6503,1442,4,2025-12-30,mobile,completed
6504,209,2,2025-12-14,mobile,completed
6505,4673,2,2025-12-11,partner,completed
6506,2878,6,2025-12-15,web,completed
6507,912,2,2025-12-09,partner,completed
6508,2634,4,2025-12-18,sales_rep,completed
6509,3902,6,2025-12-11,mobile,completed
6510,4292,6,2025-12-02,sales_rep,completed
6511,3900,6,2025-12-28,web,completed
6512,1779,2,2025-12-04,mobile,completed
6513,4621,4,2025-12-22,mobile,completed
6514,3834,4,2025-12-26,sales_rep,completed
6515,2236,5,2025-12-19,partner,completed
6516,3934,5,2025-12-20,web,completed
6517,4963,6,2025-12-26,mobile,completed
6518,175,5,2025-12-28,mobile,completed
6519,3045,2,2025-12-21,web,completed
6520,3366,5,2025-12-07,partner,completed
6521,4364,6,2025-12-19,partner,completed
6522,2398,2,2025-12-13,mobile,completed
6523,1716,6,2025-12-08,sales_rep,completed
6524,1013,2,2025-12-24,sales_rep,completed
6525,2065,4,2025-12-30,sales_rep,completed
6526,2085,1,2025-12-08,partner,completed
6527,4152,4,2025-12-05,web,completed
6528,4287,5,2025-12-05,sales_rep,completed
6529,2531,6,2025-12-24,partner,completed
6530,3449,4,2025-12-17,web,completed
6531,3673,4,2025-12-25,web,completed
6532,3136,1,2025-12-14,partner,completed
6533,3752,5,2025-12-19,web,completed
6534,408,1,2025-12-30,web,completed
6535,2313,4,2025-12-28,mobile,completed
6536,3334,6,2025-12-31,web,completed
6537,2591,1,2025-12-10,partner,completed
6538,3793,2,2025-12-21,sales_rep,completed
6539,1581,2,2025-12-09,web,completed
6540,4750,3,2025-12-15,mobile,completed
6541,621,3,2025-12-16,web,completed
6542,3991,5,2025-12-26,partner,completed
6543,3631,3,2025-12-25,mobile,completed
6544,400,2,2025-12-09,web,completed
6545,1228,6,2025-12-15,partner,completed
6546,4718,6,2025-12-18,sales_rep,completed
6547,3410,3,2025-12-08,mobile,completed
6548,3960,2,2025-12-29,sales_rep,completed
6549,4222,4,2025-12-15,mobile,completed
6550,17,4,2025-12-09,mobile,completed
6551,4251,3,2025-12-07,partner,completed
6552,3564,5,2025-12-31,partner,completed
6553,1223,6,2025-12-04,sales_rep,completed
6554,1520,3,2025-12-18,sales_rep,completed
6555,1971,5,2025-12-29,partner,completed
6556,3026,4,2025-12-29,sales_rep,completed
6557,1344,4,2025-12-02,mobile,completed
6558,1414,5,2025-12-21,partner,completed
6559,2705,1,2025-12-11,mobile,completed
6560,3651,1,2025-12-16,partner,completed
6561,2151,2,2025-12-03,web,completed
6562,934,4,2025-12-02,web,completed
6563,561,4,2025-12-09,mobile,completed
6564,4173,4,2025-12-23,web,completed
6565,2445,4,2025-12-01,web,completed
6566,365,1,2025-12-04,mobile,completed
6567,1866,3,2025-12-27,sales_rep,completed
6568,121,3,2025-12-26,partner,completed
6569,1007,6,2025-12-08,sales_rep,completed
6570,660,2,2025-12-08,sales_rep,completed
6571,4639,4,2025-12-05,mobile,completed
6572,1923,5,2025-12-04,partner,completed
6573,868,6,2025-12-15,partner,completed
6574,3284,1,2025-12-28,partner,completed
6575,4973,6,2025-12-22,web,completed
6576,2403,5,2025-12-02,partner,completed
6577,914,6,2025-12-13,web,completed
6578,2379,6,2025-12-01,partner,completed
6579,3119,1,2025-12-24,web,completed
6580,4328,3,2025-12-20,partner,completed
6581,701,4,2025-12-12,partner,completed
6582,2797,6,2025-12-05,sales_rep,completed
6583,210,5,2025-12-29,partner,completed
6584,2539,4,2025-12-13,sales_rep,completed
6585,75,5,2025-12-08,mobile,completed
6586,2098,6,2025-12-05,web,completed
6587,2476,3,2025-12-07,partner,completed
6588,4893,1,2025-12-29,sales_rep,completed
6589,964,2,2025-12-24,sales_rep,completed
6590,1215,1,2025-12-10,sales_rep,completed
6591,2897,4,2025-12-08,sales_rep,completed
6592,778,1,2025-12-30,partner,completed
6593,292,2,2025-12-15,web,completed
6594,2462,2,2025-12-13,mobile,completed
6595,1197,5,2025-12-02,web,completed
6596,3389,2,2025-12-09,mobile,completed
6597,465,1,2025-12-24,partner,completed
6598,109,3,2025-12-30,sales_rep,completed
6599,1111,4,2025-12-05,mobile,completed
6600,4285,1,2025-12-27,mobile,completed
6601,2764,1,2025-12-28,partner,completed
6602,1416,5,2025-12-17,web,completed
6603,2983,5,2025-12-01,partner,completed
6604,3227,4,2025-12-12,mobile,completed
6605,2212,5,2025-12-09,sales_rep,completed
6606,867,5,2025-12-18,mobile,completed
6607,1847,3,2025-12-12,mobile,completed
6608,4360,6,2025-12-19,sales_rep,completed
6609,3510,3,2025-12-23,mobile,completed
6610,1795,3,2025-12-15,partner,completed
6611,4491,2,2025-12-04,web,completed
6612,935,3,2025-12-01,partner,completed
6613,835,6,2025-12-10,web,completed
6614,99,4,2025-12-02,partner,completed
6615,457,1,2025-12-24,partner,completed
6616,1544,4,2025-12-02,sales_rep,completed
6617,274,6,2025-12-25,sales_rep,completed
6618,1897,4,2025-12-05,partner,completed
6619,349,2,2025-12-09,partner,completed
6620,176,3,2025-12-19,web,completed
6621,2914,2,2025-12-22,sales_rep,completed
6622,2777,4,2025-12-26,web,completed
6623,3975,1,2025-12-19,partner,completed
6624,2274,3,2025-12-15,partner,completed
6625,4321,4,2025-12-13,sales_rep,completed
6626,2466,2,2025-12-04,sales_rep,completed
6627,1359,1,2025-12-24,web,completed
6628,668,6,2025-12-22,web,completed
6629,2451,6,2025-12-27,partner,completed
6630,1916,4,2025-12-26,partner,completed
6631,2570,6,2025-12-01,web,completed
6632,4840,6,2025-12-01,partner,completed
6633,265,6,2025-12-13,web,completed
6634,1788,1,2025-12-30,partner,completed
6635,683,6,2025-12-15,partner,completed
6636,3965,2,2025-12-05,sales_rep,completed
6637,2687,2,2025-12-12,web,completed
6638,621,3,2025-12-02,partner,completed
6639,3983,5,2025-12-30,sales_rep,completed
6640,615,5,2025-12-28,sales_rep,completed
6641,3860,3,2025-12-31,partner,completed
6642,4995,4,2025-12-16,sales_rep,completed
6643,2562,3,2025-12-25,partner,completed
6644,3242,2,2025-12-08,mobile,completed
6645,119,2,2025-12-15,web,completed
6646,3325,3,2025-12-14,web,completed
6647,757,5,2025-12-05,web,completed
6648,2130,2,2025-12-09,mobile,completed
6649,2572,6,2025-12-05,web,completed
6650,3806,6,2025-12-19,sales_rep,completed
6651,3920,4,2025-12-27,web,completed
6652,4641,6,2025-12-03,partner,completed
6653,3765,3,2025-12-07,web,completed
6654,411,2,2025-12-15,partner,completed
6655,3421,4,2025-12-29,partner,completed
6656,863,1,2025-12-07,web,completed
6657,4737,1,2025-12-28,mobile,completed
6658,4331,2,2025-12-12,web,completed
6659,1547,5,2025-12-02,mobile,completed
6660,396,6,2025-12-14,mobile,completed
6661,4523,4,2025-12-16,web,completed
6662,1796,2,2025-12-05,mobile,completed
6663,4254,3,2025-12-25,web,completed
6664,417,6,2025-12-12,mobile,completed
6665,1268,3,2025-12-25,web,completed
6666,2040,3,2025-12-30,web,completed
6667,639,5,2025-12-04,sales_rep,completed
6668,2236,5,2025-12-21,partner,completed
6669,4622,6,2025-12-23,sales_rep,completed
6670,901,1,2025-12-23,web,completed
6671,2100,2,2025-12-16,partner,completed
6672,409,6,2025-12-12,web,completed
6673,3291,3,2025-12-10,web,completed
6674,2087,5,2025-12-16,partner,completed
6675,2549,3,2025-12-09,web,completed
6676,2573,5,2025-12-26,partner,completed
6677,3289,2,2025-12-25,web,completed
6678,3686,1,2025-12-04,web,completed
6679,4843,1,2025-12-02,sales_rep,completed
6680,3630,5,2025-12-31,sales_rep,completed
6681,4228,4,2025-12-31,web,completed
6682,350,1,2025-12-05,mobile,completed
6683,611,6,2025-12-08,web,completed
6684,2190,4,2025-12-09,web,completed
6685,695,1,2025-12-05,partner,completed
6686,4219,4,2025-12-05,partner,completed
6687,4292,6,2025-12-06,partner,completed
6688,2985,5,2025-12-06,partner,completed
6689,2436,4,2025-12-09,sales_rep,completed
6690,4275,1,2025-12-11,sales_rep,completed
6691,2840,6,2025-12-30,sales_rep,completed
6692,4755,2,2025-12-20,mobile,completed
6693,4029,5,2025-12-02,partner,completed
6694,1672,4,2025-12-19,partner,completed
6695,3234,1,2025-12-15,sales_rep,completed
6696,665,4,2025-12-25,sales_rep,completed
6697,234,5,2025-12-07,partner,completed
6698,420,4,2025-12-04,sales_rep,completed
6699,4933,6,2025-12-28,mobile,completed
6700,633,3,2025-12-30,web,completed
6701,1031,3,2025-12-19,web,completed
6702,3413,2,2025-12-05,mobile,completed
6703,868,6,2025-12-15,web,completed
6704,598,5,2025-12-26,partner,completed
6705,3479,3,2025-12-30,web,completed
6706,4763,1,2025-12-23,mobile,completed
6707,644,3,2025-12-04,partner,completed
6708,3295,2,2025-12-04,web,completed
6709,2674,2,2025-12-12,partner,completed
6710,4778,5,2025-12-08,sales_rep,completed
6711,4771,2,2025-12-01,partner,completed
6712,2818,6,2025-12-17,partner,completed
6713,4426,6,2025-12-20,web,completed
6714,1012,5,2025-12-22,web,completed
6715,2956,6,2025-12-31,mobile,completed
6716,841,2,2025-12-13,mobile,completed
6717,125,6,2025-12-22,web,completed
6718,3840,6,2025-12-25,partner,completed
6719,2826,6,2025-12-22,partner,completed
6720,1,1,2025-12-30,sales_rep,completed
6721,4036,1,2025-12-09,sales_rep,completed
6722,4377,2,2025-12-27,web,completed
6723,1991,4,2025-12-14,sales_rep,completed
6724,148,2,2025-12-18,mobile,completed
6725,1478,3,2025-12-29,web,completed
6726,3023,3,2025-12-11,web,completed
6727,269,4,2025-12-10,mobile,completed
6728,1945,3,2025-12-01,mobile,completed
6729,1100,3,2025-12-07,sales_rep,completed
6730,3058,1,2025-12-23,mobile,completed
6731,1035,1,2025-12-11,sales_rep,completed
6732,3911,2,2025-12-13,mobile,completed
6733,1517,3,2025-12-03,sales_rep,completed
6734,560,6,2025-12-04,partner,completed
6735,1356,3,2025-12-02,partner,completed
6736,4732,5,2025-12-24,sales_rep,completed
6737,3986,3,2025-12-16,mobile,completed
6738,2979,2,2025-12-02,partner,completed
6739,1040,5,2025-12-22,mobile,completed
6740,1910,6,2025-12-02,mobile,completed
6741,2332,6,2025-12-31,partner,completed
6742,4896,3,2025-12-27,web,completed
6743,1621,2,2025-12-08,partner,completed
6744,4059,2,2025-12-01,mobile,completed
6745,1430,5,2025-12-02,mobile,completed
6746,811,1,2025-12-21,partner,completed
6747,3860,3,2025-12-02,mobile,completed
6748,443,1,2025-12-12,partner,completed
6749,3837,2,2025-12-01,mobile,completed
6750,4615,4,2025-12-09,mobile,completed
6751,737,5,2025-12-04,web,completed
6752,2925,3,2025-12-07,mobile,completed
6753,829,6,2025-12-10,mobile,completed
6754,2318,3,2025-12-15,web,completed
6755,2311,2,2025-12-19,partner,completed
6756,387,1,2025-12-24,partner,completed
6757,930,4,2025-12-25,sales_rep,completed
6758,2709,5,2025-12-15,mobile,completed
6759,4199,6,2025-12-16,sales_rep,completed
6760,1358,1,2025-12-15,sales_rep,completed
6761,4197,4,2025-12-24,mobile,completed
6762,966,4,2025-12-11,partner,completed
6763,123,4,2025-12-12,web,completed
6764,1956,3,2025-12-20,web,completed
6765,11,4,2025-12-03,partner,completed
6766,179,6,2025-12-04,partner,completed
6767,1525,4,2025-12-24,mobile,completed
6768,2990,3,2025-12-23,sales_rep,completed
6769,4814,4,2025-12-02,sales_rep,completed
6770,3106,2,2025-12-11,mobile,completed
6771,3369,3,2025-12-05,sales_rep,completed
6772,3475,2,2025-12-24,sales_rep,completed
6773,2620,6,2025-12-31,sales_rep,completed
6774,115,4,2025-12-12,sales_rep,completed
6775,1707,6,2025-12-17,partner,completed
6776,878,5,2025-12-29,partner,completed
6777,2802,3,2025-12-11,partner,completed
6778,3862,4,2025-12-25,mobile,completed
6779,2129,1,2025-12-11,web,completed
6780,2874,2,2025-12-06,sales_rep,completed
6781,3194,2,2025-12-07,sales_rep,completed
6782,46,6,2025-12-28,sales_rep,completed
6783,3748,6,2025-12-17,sales_rep,completed
6784,3654,4,2025-12-03,mobile,completed
6785,4826,3,2025-12-28,mobile,completed
6786,2084,5,2025-12-02,mobile,completed
6787,4858,4,2025-12-16,web,completed
6788,1316,2,2025-12-26,web,completed
6789,2031,4,2025-12-21,sales_rep,completed
6790,3772,2,2025-12-01,partner,completed
6791,2487,2,2025-12-30,web,completed
6792,1802,3,2025-12-24,mobile,completed
6793,2885,3,2025-12-18,partner,completed
6794,2269,1,2025-12-05,partner,completed
6795,471,5,2025-12-29,sales_rep,completed
6796,4304,1,2025-12-07,web,completed
6797,3807,1,2025-12-30,mobile,completed
6798,749,2,2025-12-10,partner,completed
6799,1079,3,2025-12-26,sales_rep,completed
6800,2829,4,2025-12-02,web,completed
6801,2255,2,2025-12-17,web,completed
6802,520,4,2025-12-01,sales_rep,completed
6803,1791,4,2025-12-13,sales_rep,completed
6804,4890,3,2025-12-05,web,completed
6805,1417,4,2025-12-30,sales_rep,completed
6806,1560,6,2025-12-19,sales_rep,completed
6807,4098,1,2025-12-17,partner,completed
6808,4552,1,2025-12-04,sales_rep,completed
6809,944,3,2025-12-20,partner,completed
6810,1836,1,2025-12-31,partner,completed
6811,4230,1,2025-12-30,sales_rep,completed
6812,4231,1,2025-12-27,sales_rep,completed
6813,2014,6,2025-12-20,mobile,completed
6814,3824,2,2025-12-10,partner,completed
6815,1528,1,2025-12-27,partner,completed
6816,1163,6,2025-12-10,web,completed
6817,4725,2,2025-12-10,web,completed
6818,3235,4,2025-12-04,mobile,completed
6819,3905,6,2025-12-27,web,completed
6820,1167,1,2025-12-09,web,completed
6821,99,4,2025-12-28,sales_rep,completed
6822,95,6,2025-12-28,web,completed
6823,3485,3,2025-12-09,sales_rep,completed
6824,1503,2,2025-12-21,mobile,completed
6825,2589,6,2025-12-26,web,completed
6826,3553,6,2025-12-08,web,completed
6827,3838,4,2025-12-15,partner,completed
6828,893,4,2025-12-09,partner,completed
6829,2874,2,2025-12-07,partner,completed
6830,3140,3,2025-12-03,partner,completed
6831,2839,2,2025-12-10,web,completed
6832,3825,4,2025-12-08,web,completed
6833,1800,4,2025-12-13,partner,completed
6834,1552,6,2025-12-07,mobile,completed
6835,1591,5,2025-12-12,mobile,completed
6836,511,6,2025-12-18,partner,completed
6837,213,5,2025-12-26,mobile,completed
6838,2983,5,2025-12-18,partner,completed
6839,4987,6,2025-12-04,mobile,completed
6840,657,5,2025-12-13,partner,completed
6841,1257,2,2025-12-28,sales_rep,completed
6842,13,5,2025-12-09,web,completed
6843,1220,3,2025-12-13,web,completed
6844,654,5,2025-12-10,partner,completed
6845,4981,6,2025-12-22,web,completed
6846,1334,5,2025-12-06,mobile,completed
6847,4663,1,2025-12-20,sales_rep,completed
6848,3387,5,2025-12-27,sales_rep,completed
6849,1542,2,2025-12-07,mobile,completed
6850,1663,2,2025-12-02,sales_rep,completed
6851,468,4,2025-12-28,mobile,completed
6852,4593,1,2025-12-06,mobile,completed
6853,4017,2,2025-12-05,mobile,completed
6854,3712,6,2025-12-29,mobile,completed
6855,109,3,2025-12-16,mobile,completed
6856,4938,4,2025-12-09,mobile,completed
6857,1240,1,2025-12-06,web,completed
6858,3327,1,2025-12-31,partner,completed
6859,2870,2,2025-12-20,web,completed
6860,107,5,2025-12-11,partner,completed
6861,1976,1,2025-12-08,sales_rep,completed
6862,745,5,2025-12-14,sales_rep,completed
6863,860,5,2025-12-04,partner,completed
6864,1348,5,2025-12-29,web,completed
6865,28,5,2025-12-21,web,completed
6866,3517,2,2025-12-09,mobile,completed
6867,3718,2,2025-12-07,mobile,completed
6868,3227,4,2025-12-03,sales_rep,completed
6869,2282,3,2025-12-03,sales_rep,completed
6870,1027,1,2025-12-21,sales_rep,completed
6871,3076,5,2025-12-24,partner,completed
6872,3491,1,2025-12-29,partner,completed
6873,1070,1,2025-12-27,web,completed
6874,1396,4,2025-12-15,mobile,completed
6875,4290,2,2025-12-02,sales_rep,completed
6876,3343,1,2025-12-26,mobile,completed
6877,2470,2,2025-12-04,web,completed
6878,1554,4,2025-12-22,sales_rep,completed
6879,1100,3,2025-12-10,partner,completed
6880,1052,3,2025-12-22,mobile,completed
6881,4432,1,2025-12-06,partner,completed
6882,2475,1,2025-12-07,mobile,completed
6883,2809,5,2025-12-20,partner,completed
6884,4904,5,2025-12-23,web,completed
6885,3480,5,2025-12-22,mobile,completed
6886,3233,5,2025-12-17,partner,completed
6887,1128,4,2025-12-19,sales_rep,completed
6888,1759,4,2025-12-30,mobile,completed
6889,327,2,2025-12-26,sales_rep,completed
6890,2593,4,2025-12-21,sales_rep,completed
6891,1367,2,2025-12-10,web,completed
6892,2194,2,2025-12-15,partner,completed
6893,2122,6,2025-12-10,mobile,completed
6894,157,1,2025-12-01,sales_rep,completed
6895,2517,5,2025-12-04,mobile,completed
6896,3372,2,2025-12-21,mobile,completed
6897,4020,5,2025-12-31,sales_rep,completed
6898,1028,2,2025-12-29,sales_rep,completed
6899,1974,3,2025-12-17,partner,completed
6900,2672,6,2025-12-07,mobile,completed
6901,4140,4,2025-12-02,sales_rep,completed
6902,355,6,2025-12-06,web,completed
6903,2469,1,2025-12-26,mobile,completed
6904,3952,2,2025-12-29,partner,completed
6905,207,5,2025-12-04,partner,completed
6906,88,2,2025-12-06,mobile,completed
6907,436,1,2025-12-16,partner,completed
6908,1608,4,2025-12-30,partner,completed
6909,588,1,2025-12-30,sales_rep,completed
6910,1917,2,2025-12-18,web,completed
6911,1493,1,2025-12-21,partner,completed
6912,3862,4,2025-12-21,partner,completed
6913,1886,2,2025-12-03,mobile,completed
6914,4868,2,2025-12-28,web,completed
6915,783,1,2025-12-29,web,completed
6916,957,3,2025-12-19,web,completed
6917,4010,1,2025-12-13,sales_rep,completed
6918,696,2,2025-12-17,mobile,completed
6919,1877,2,2025-12-30,partner,completed
6920,3109,6,2025-12-30,mobile,completed
6921,4464,4,2025-12-24,mobile,completed
6922,1087,5,2025-12-04,partner,completed
6923,1383,3,2025-12-12,web,completed
6924,122,5,2025-12-28,mobile,completed
6925,2028,6,2025-12-31,web,completed
6926,1160,3,2025-12-13,mobile,completed
6927,1454,2,2025-12-22,partner,completed
6928,1173,3,2025-12-30,partner,completed
6929,4981,6,2025-12-17,mobile,completed
6930,2758,4,2025-12-15,sales_rep,completed
6931,2501,5,2025-12-29,web,completed
6932,2251,4,2025-12-24,web,completed
6933,2931,2,2025-12-01,web,completed
6934,1668,5,2025-12-29,web,completed
6935,752,1,2025-12-26,mobile,completed
6936,1446,1,2025-12-28,sales_rep,completed
6937,1604,2,2025-12-16,mobile,completed
6938,1340,3,2025-12-08,web,completed
6939,734,5,2025-12-22,partner,completed
6940,4309,5,2025-12-21,partner,completed
6941,2162,2,2025-12-18,mobile,completed
6942,2305,6,2025-12-20,sales_rep,completed
6943,4455,4,2025-12-27,web,completed
6944,4275,1,2025-12-20,sales_rep,completed
6945,1234,5,2025-12-30,sales_rep,completed
6946,4979,6,2025-12-07,web,completed
6947,2108,1,2025-12-28,mobile,completed
6948,2479,1,2025-12-21,sales_rep,completed
6949,4669,5,2025-12-02,web,completed
6950,4643,6,2025-12-22,mobile,completed
6951,4695,5,2025-12-12,web,completed
6952,873,1,2025-12-24,sales_rep,completed
6953,395,5,2025-12-12,partner,completed
6954,1549,3,2025-12-13,sales_rep,completed
6955,1419,6,2025-12-06,mobile,completed
6956,3295,2,2025-12-24,partner,completed
6957,803,4,2025-12-07,sales_rep,completed
6958,1191,3,2025-12-21,partner,completed
6959,3991,5,2025-12-26,mobile,completed
6960,2959,4,2025-12-25,partner,completed
6961,3973,1,2025-12-01,sales_rep,completed
6962,4495,2,2025-12-10,web,completed
6963,4684,1,2025-12-16,partner,completed
6964,4869,6,2025-12-09,sales_rep,completed
6965,3368,2,2025-12-22,web,completed
6966,2675,6,2025-12-01,mobile,completed
6967,3212,2,2025-12-26,web,completed
6968,3684,4,2025-12-24,partner,completed
6969,4363,3,2025-12-09,partner,completed
6970,3017,4,2025-12-09,sales_rep,completed
6971,2912,1,2025-12-31,sales_rep,completed
6972,2100,2,2025-12-28,partner,completed
6973,4070,1,2025-12-18,partner,completed
6974,1783,1,2025-12-30,web,completed
6975,1715,4,2025-12-24,mobile,completed
6976,3071,3,2025-12-04,partner,completed
6977,3162,6,2025-12-02,mobile,completed
6978,1729,3,2025-12-12,mobile,completed
6979,58,1,2025-12-31,web,completed
6980,3746,6,2025-12-30,partner,completed
6981,445,4,2025-12-03,web,completed
6982,631,5,2025-12-27,mobile,completed
6983,550,5,2025-12-12,web,completed
