customer_id,name,segment,region_id,signup_date,status
2572,"Durham, Ward and Hester",SMB,6,2025-06-21,active
2573,Gonzalez and Sons,SMB,5,2025-06-23,active
2574,Mcclure Ltd,SMB,3,2026-02-09,churned
2575,Morgan PLC,Enterprise,5,2025-03-22,churned
2576,White Inc,SMB,2,2026-03-07,churned
2577,Cameron Inc,SMB,2,2025-10-16,churned
2578,Decker and Sons,SMB,3,2025-08-19,active
2579,Pena-Dyer,SMB,6,2026-07-08,active
2580,Boyle-Torres,Mid-Market,4,2026-06-12,active
2581,Wood LLC,SMB,3,2026-06-02,active
2582,"Jackson, Rose and Lloyd",SMB,3,2026-07-22,churned
2583,"Keith, Johns and Jones",SMB,2,2025-06-22,active
2584,Andrade and Sons,SMB,4,2026-07-04,active
2585,Lee Group,Enterprise,3,2025-05-18,churned
2586,"Brooks, Greene and Rowland",SMB,4,2025-08-20,active
2587,Mccall PLC,Mid-Market,3,2026-01-03,active
2588,"Lopez, Nichols and Clarke",SMB,2,2026-04-28,active
2589,Wright-Soto,Enterprise,6,2026-01-17,churned
2590,Salas-York,SMB,3,2026-01-06,active
2591,"Blackwell, Clark and Miller",SMB,1,2025-09-17,active
2592,Gibbs-Mendez,Mid-Market,3,2026-01-26,churned
2593,Romero Ltd,SMB,4,2025-11-15,churned
2594,"Brooks, Stone and White",SMB,1,2025-11-17,active
2595,"Brooks, Neal and Baldwin",Enterprise,2,2026-01-21,active
2596,Wells-Perkins,SMB,1,2026-01-30,churned
2597,"Morse, Silva and Johnson",Mid-Market,4,2025-08-19,churned
2598,Jacobson Group,Mid-Market,5,2025-04-24,active
2599,Foster LLC,Mid-Market,6,2025-08-01,active
2600,Oneal-Duncan,Mid-Market,3,2025-10-06,active
2601,Scott-Miller,SMB,6,2025-05-09,active
2602,Phillips PLC,SMB,2,2025-05-19,active
2603,Hall-Williams,SMB,5,2026-08-31,active
2604,"Oliver, Simmons and Mcdonald",Mid-Market,4,2025-07-20,churned
2605,Richardson-Jimenez,Mid-Market,5,2026-04-24,active
2606,Reyes-White,SMB,5,2025-04-19,churned
2607,Baker Inc,SMB,4,2026-09-13,churned
2608,Valenzuela-Phillips,SMB,2,2025-06-09,churned
2609,"Hunt, Schneider and Hartman",SMB,4,2025-09-27,active
2610,Garcia Inc,Mid-Market,5,2026-05-20,churned
2611,Johnson-Gonzalez,SMB,6,2025-06-03,active
2612,Leonard LLC,Mid-Market,6,2025-12-31,active
2613,Mcgee-Mack,Mid-Market,2,2026-05-23,active
2614,Lee-Munoz,Enterprise,4,2025-02-15,active
2615,Murillo Ltd,SMB,1,2025-02-16,churned
2616,"Daniels, Green and Carrillo",Enterprise,5,2026-05-24,churned
2617,Short-Logan,Mid-Market,6,2025-07-10,active
2618,Bautista-Underwood,Mid-Market,1,2026-08-06,active
2619,"Smith, Valdez and Hays",SMB,4,2026-08-17,active
2620,Grimes and Sons,SMB,6,2026-07-19,active
2621,Cummings and Sons,Mid-Market,6,2026-09-28,churned
2622,Hall-Matthews,SMB,3,2026-06-14,active
2623,"Todd, Sharp and Murray",SMB,1,2025-09-21,active
2624,Edwards and Sons,SMB,6,2026-09-25,active
2625,Carrillo-Wolfe,SMB,6,2025-08-29,churned
2626,Gonzales PLC,SMB,4,2026-01-22,active
2627,Brooks PLC,SMB,6,2025-02-04,active
2628,Torres Ltd,SMB,1,2026-09-07,active
2629,Porter Ltd,Enterprise,4,2026-01-25,churned
2630,Morgan-Barnes,Enterprise,1,2026-08-29,active
2631,"Goodwin, Farmer and Vaughn",SMB,6,2025-09-02,churned
2632,Nguyen-Johnson,SMB,5,2025-08-09,active
2633,Weeks and Sons,SMB,6,2025-12-14,active
2634,Carroll-Lloyd,SMB,4,2026-07-09,active
2635,"Berry, Myers and James",Mid-Market,1,2025-12-30,active
2636,Brown-Hughes,SMB,1,2026-05-27,active
2637,Rodriguez-Hudson,SMB,3,2025-06-10,active
2638,Fowler-Torres,SMB,5,2026-05-17,active
2639,Garcia PLC,SMB,1,2026-04-20,churned
2640,Johnson Ltd,Mid-Market,6,2026-07-29,active
2641,"Burns, Lopez and Jones",Mid-Market,2,2025-03-07,active
2642,Campbell-Hall,SMB,3,2025-09-21,active
2643,"Warren, Gibson and Wood",SMB,2,2025-03-26,active
2644,Jackson Group,Enterprise,3,2025-10-01,active
2645,Moore-Rodriguez,SMB,3,2026-05-06,churned
2646,"Barnes, Paul and Price",Mid-Market,1,2026-02-23,active
2647,Anderson and Sons,Mid-Market,4,2026-05-03,active
2648,Reynolds-Mckinney,SMB,5,2026-04-24,churned
2649,Moore-Andrews,Mid-Market,6,2026-09-25,active
2650,Matthews-Shaw,SMB,2,2026-07-19,active
2651,"Stevens, Harris and Ritter",Mid-Market,6,2026-01-22,active
2652,Brown-Ross,SMB,6,2026-07-16,active
2653,Fox PLC,SMB,6,2025-03-02,active
2654,Stevens-Johnston,SMB,3,2026-04-14,active
2655,"Davis, Lucas and Ellison",SMB,6,2025-12-14,active
2656,Graves-Dawson,SMB,4,2026-09-03,active
2657,Myers-Colon,SMB,1,2025-12-03,active
2658,Perry and Sons,SMB,2,2025-05-20,churned
2659,"Quinn, Ellis and Bartlett",SMB,5,2026-04-15,churned
2660,Hale Inc,SMB,1,2026-08-30,churned
2661,Hale-Williams,Enterprise,3,2025-02-10,churned
2662,Hill Ltd,Enterprise,5,2025-03-11,active
2663,"Carter, Hendricks and Wolfe",SMB,1,2026-03-08,churned
2664,"Barrera, Kerr and Jenkins",SMB,3,2026-01-03,churned
2665,"Martinez, Wood and Campos",Mid-Market,2,2025-12-30,active
2666,"Miranda, Nguyen and Hayes",Mid-Market,4,2025-03-27,active
2667,Clark-Williams,SMB,2,2026-01-13,churned
2668,Jones Ltd,Mid-Market,6,2026-01-11,active
2669,"Brady, James and Reese",SMB,1,2026-06-30,active
2670,Sanders Inc,SMB,6,2025-09-25,active
2671,Wilson-Stark,Mid-Market,5,2025-08-30,active
2672,Santiago-Marshall,Mid-Market,6,2025-03-22,active
2673,Jones-Kelley,Mid-Market,6,2026-01-10,active
2674,Reeves Group,SMB,2,2026-02-28,active
2675,Ruiz LLC,SMB,6,2025-07-21,active
2676,Jackson Inc,SMB,4,2026-04-20,active
2677,"Garcia, Phillips and Nichols",SMB,6,2026-08-23,active
2678,Jackson-Powers,SMB,6,2025-05-17,active
2679,Byrd and Sons,SMB,4,2026-01-14,churned
2680,Howard-Robinson,SMB,3,2026-03-28,active
2681,Stafford PLC,Mid-Market,1,2025-02-12,active
2682,Ramos Inc,SMB,1,2025-05-20,active
2683,"Cain, Davidson and Moran",SMB,3,2025-09-28,active
2684,Myers LLC,Mid-Market,5,2025-04-25,active
2685,Williams-Smith,SMB,4,2025-09-04,active
2686,Wang-Mcfarland,Mid-Market,3,2025-05-01,active
2687,Kerr-Gonzalez,SMB,2,2026-07-29,active
2688,Fisher Inc,SMB,4,2026-01-30,active
2689,Hoover-Frazier,Mid-Market,4,2025-08-19,active
2690,Walker Inc,SMB,6,2026-05-18,active
2691,"Jackson, Jackson and Perry",Mid-Market,5,2025-02-12,churned
2692,Ochoa LLC,Mid-Market,4,2026-01-28,active
2693,"Sims, Weber and Villa",SMB,6,2026-03-22,active
2694,Mcmillan-Martinez,Mid-Market,3,2026-06-06,active
2695,Rodriguez LLC,Mid-Market,6,2025-06-15,active
2696,Smith Ltd,Enterprise,3,2026-01-25,active
2697,Smith-Lewis,SMB,1,2026-05-12,active
2698,Jones LLC,SMB,3,2026-05-30,active
2699,"Hanson, Williams and Mcclure",Mid-Market,1,2025-05-18,active
2700,Turner-George,SMB,1,2026-09-15,churned
2701,Marquez PLC,SMB,6,2025-07-17,active
2702,King Inc,SMB,5,2025-09-25,active
2703,"Nguyen, Mccoy and Price",SMB,2,2025-05-28,active
2704,"Anderson, Thompson and Gill",SMB,6,2025-05-02,active
2705,"Stewart, York and Olson",SMB,1,2025-07-05,churned
2706,Smith-Barr,SMB,2,2025-04-24,active
2707,Reyes-Davidson,SMB,5,2026-04-21,active
2708,Gordon Ltd,Enterprise,2,2026-01-29,active
2709,Hall PLC,SMB,5,2025-09-25,active
2710,Parker Ltd,SMB,6,2025-12-29,active
2711,Todd-Harvey,SMB,1,2026-02-02,active
2712,Taylor Group,SMB,1,2025-05-23,active
2713,Harris-Bennett,Enterprise,6,2025-07-30,churned
2714,"Johnson, Mclean and George",Enterprise,4,2026-07-20,active
2715,Stevenson-Murphy,SMB,4,2025-02-08,active
2716,Stewart-Buchanan,SMB,3,2026-09-03,churned
2717,Meyer Group,SMB,3,2026-09-08,active
2718,"Hess, Christensen and Perez",SMB,5,2025-07-04,active
2719,"Rivera, Allen and Ryan",SMB,4,2025-08-14,churned
2720,"Mcneil, Solis and Horton",SMB,1,2025-06-06,active
2721,Franklin Group,SMB,4,2026-01-06,churned
2722,"Morris, Ramos and Smith",SMB,5,2025-06-10,churned
2723,Jones-Lee,SMB,1,2026-05-26,churned
2724,"Braun, Mays and Martinez",SMB,3,2025-09-23,active
2725,Watkins and Sons,SMB,5,2026-09-10,active
2726,Romero Group,SMB,4,2026-07-03,churned
2727,"Mcdonald, Martin and Gonzalez",SMB,1,2025-10-02,active
2728,Thompson-Wright,SMB,1,2026-01-28,active
2729,Ray-Faulkner,SMB,4,2025-02-15,active
2730,Nelson Group,SMB,3,2025-03-13,active
2731,Tapia LLC,Mid-Market,6,2025-12-04,active
2732,Gray-Ruiz,Enterprise,4,2025-11-14,churned
2733,Wagner-Moss,SMB,6,2025-09-30,active
2734,Weiss Group,SMB,2,2025-03-27,active
2735,Gill Group,Mid-Market,3,2026-06-24,active
2736,Blake LLC,Mid-Market,1,2025-10-05,churned
2737,"Medina, Tran and Thompson",SMB,4,2025-11-12,active
2738,Ford-Chavez,SMB,2,2025-10-03,active
2739,Hart-Castillo,SMB,3,2025-11-29,active
2740,Taylor-Harrison,SMB,3,2026-02-28,churned
2741,Hendricks Inc,SMB,2,2026-05-09,active
2742,Hensley Ltd,SMB,1,2025-12-30,active
2743,"Brooks, Sullivan and Perry",SMB,4,2025-05-12,active
2744,Waller-Brooks,SMB,6,2026-07-16,active
2745,Parker-Archer,SMB,2,2025-07-23,churned
2746,Ortiz Inc,Mid-Market,3,2025-02-10,active
2747,Cruz PLC,SMB,2,2025-02-24,active
2748,Lee Group,SMB,5,2026-05-16,churned
2749,Wise-Walton,SMB,3,2025-09-23,churned
2750,Hicks-Burns,Mid-Market,6,2025-02-14,active
2751,"Richardson, Brown and Cruz",SMB,2,2026-06-07,churned
2752,Fitzgerald-Allen,SMB,1,2025-08-04,active
2753,Dorsey LLC,SMB,4,2026-09-16,active
2754,"Mann, Johnson and Wade",Mid-Market,4,2026-07-19,churned
2755,Green Group,Mid-Market,6,2025-03-02,active
2756,"Hernandez, Wright and Lane",Mid-Market,6,2026-03-26,active
2757,"Skinner, Smith and Wise",Mid-Market,6,2026-02-01,active
2758,"Dawson, Cruz and Mccarthy",SMB,4,2025-05-16,active
2759,Stone and Sons,SMB,3,2025-08-27,active
2760,Martin-Simmons,SMB,3,2025-11-25,active
2761,"Turner, Ponce and Barrett",Mid-Market,1,2025-04-30,active
2762,Willis-Gross,SMB,3,2026-04-14,active
2763,"Booth, Rodriguez and Armstrong",SMB,3,2025-07-19,active
2764,Olsen-Adams,Mid-Market,1,2026-08-23,active
2765,Conrad Group,SMB,2,2026-06-01,active
2766,"Parker, Benitez and Velasquez",SMB,4,2026-02-20,active
2767,Davis Ltd,SMB,3,2025-04-14,active
2768,Warren-Pena,Mid-Market,6,2025-02-15,active
2769,"Jordan, Thompson and Lopez",Enterprise,3,2025-04-30,active
2770,Gonzalez and Sons,SMB,6,2025-11-30,active
2771,"Fry, Hayes and Olsen",Enterprise,4,2026-05-20,churned
2772,Harris Ltd,Mid-Market,1,2025-05-04,active
2773,Lamb and Sons,Mid-Market,2,2026-04-05,active
2774,Bird-Savage,Mid-Market,5,2025-03-01,active
2775,Sims-Weber,SMB,4,2025-07-11,active
2776,"Martin, Carter and Gray",Mid-Market,2,2026-01-29,active
2777,Brown-Johnson,SMB,4,2026-06-17,active
2778,Woods Ltd,Mid-Market,6,2026-05-17,active
2779,Smith LLC,SMB,3,2025-12-20,active
2780,Ortega Inc,Mid-Market,1,2025-02-22,active
2781,Clark Inc,Enterprise,2,2025-07-28,churned
2782,Morrison-Hatfield,SMB,6,2026-05-21,active
2783,Frederick-Kennedy,Enterprise,5,2025-03-22,active
2784,Munoz-Rogers,SMB,6,2026-04-05,active
2785,"Wu, Key and Montoya",SMB,6,2026-04-03,churned
2786,Ortega-Gray,SMB,1,2026-05-02,active
2787,Hester LLC,Mid-Market,2,2025-06-12,churned
2788,Smith Ltd,SMB,1,2025-06-29,active
2789,Hardy-Barron,SMB,1,2025-06-01,churned
2790,Johnson Inc,Mid-Market,6,2025-09-27,churned
2791,"Ramirez, Lyons and Briggs",SMB,6,2025-12-15,active
2792,Hayes-Parks,SMB,1,2025-04-14,active
2793,Robertson-Keller,Mid-Market,5,2026-01-10,churned
2794,Andersen LLC,Mid-Market,4,2025-06-25,churned
2795,Schultz Inc,Mid-Market,1,2026-01-07,active
2796,"Nguyen, Wallace and Lawson",SMB,6,2025-08-03,active
2797,Stevenson-Bauer,Enterprise,6,2026-09-02,active
2798,Patterson-Huynh,SMB,4,2025-08-13,active
2799,Hatfield-Vincent,SMB,5,2026-07-14,active
2800,Navarro LLC,SMB,3,2025-05-18,churned
2801,"Lee, Thomas and Meyer",SMB,5,2025-03-24,churned
2802,"Glover, Moran and Johnson",Mid-Market,3,2025-05-26,churned
2803,Robles-Turner,Mid-Market,6,2025-10-13,churned
2804,"Davies, Archer and Owens",SMB,1,2026-08-01,active
2805,Friedman-Olson,SMB,2,2025-05-18,churned
2806,"Allen, Lewis and Mullins",Mid-Market,6,2026-05-22,active
2807,"Graves, Garcia and Holder",Enterprise,2,2026-03-30,active
2808,Martin LLC,SMB,2,2025-08-28,active
2809,Miranda-Robinson,SMB,5,2025-08-23,churned
2810,Wade-Lynn,SMB,2,2026-08-29,active
2811,"Martinez, Taylor and Nichols",SMB,4,2026-04-10,churned
2812,"Vasquez, Pope and Cook",SMB,2,2025-06-25,active
2813,Huynh PLC,SMB,2,2026-08-07,active
2814,Schneider Group,Mid-Market,6,2025-10-05,active
2815,"Paul, Hardy and Valdez",SMB,2,2025-03-21,active
2816,"Burch, Kim and Hall",SMB,1,2026-06-08,active
2817,Wilson-Miller,SMB,5,2026-07-12,active
2818,Peterson PLC,Enterprise,6,2025-10-27,active
2819,Garner Inc,SMB,1,2026-04-03,active
2820,"Richardson, Castaneda and Finley",SMB,5,2025-06-23,active
2821,"Mclaughlin, Collins and Lawrence",SMB,4,2026-07-01,active
2822,Boone Group,Mid-Market,5,2025-09-12,active
2823,Wise-Salinas,Mid-Market,1,2025-07-12,active
2824,Meyer PLC,SMB,6,2025-12-01,active
2825,"Walker, Foster and Medina",SMB,4,2025-07-12,active
2826,Stewart-Cabrera,SMB,6,2026-02-12,churned
2827,Hood-Porter,Mid-Market,3,2026-04-30,active
2828,Hernandez-Campbell,Enterprise,6,2025-10-04,active
2829,"Ortega, Solis and Warner",SMB,4,2026-05-21,active
2830,"Flores, Shaw and Barker",SMB,1,2025-10-20,churned
2831,Shea-Mccarthy,Mid-Market,6,2026-09-11,active
2832,Welch-Lewis,Mid-Market,5,2025-07-10,active
2833,Padilla-Bennett,SMB,2,2026-04-04,active
2834,Hernandez-Moran,SMB,4,2025-12-22,churned
2835,"Michael, Walker and Fitzgerald",SMB,3,2026-08-26,active
2836,Gates Ltd,Mid-Market,4,2025-06-13,active
2837,Evans-Briggs,Mid-Market,6,2025-05-31,churned
2838,Ritter PLC,Mid-Market,6,2026-07-11,churned
2839,Rogers-Gregory,Mid-Market,2,2026-08-01,active
2840,Todd-Myers,SMB,6,2026-04-29,churned
2841,"Acosta, Campbell and Leblanc",SMB,3,2025-11-15,churned
2842,"Chase, Long and Anderson",SMB,5,2025-10-07,active
2843,"Glenn, Brown and Michael",Mid-Market,5,2026-03-11,churned
2844,Ellis-Martin,SMB,3,2026-04-29,active
2845,Ramos Group,SMB,3,2025-07-18,active
2846,Merritt-Clark,SMB,3,2025-02-05,active
2847,"Gonzalez, Curtis and Cox",Mid-Market,6,2025-03-17,churned
2848,"Garcia, Floyd and Garrison",Mid-Market,3,2025-08-28,active
2849,Clements-Simmons,Mid-Market,2,2026-03-21,churned
2850,Howe Inc,SMB,3,2025-10-25,active
2851,Mccann-White,Enterprise,2,2026-02-10,active
2852,Wilson PLC,Mid-Market,3,2025-11-12,active
2853,"Morgan, Hamilton and Hernandez",Mid-Market,1,2025-07-03,active
2854,"Powell, Johnson and Allen",Mid-Market,1,2026-04-30,churned
2855,Turner-Carlson,Enterprise,5,2026-04-15,churned
2856,Delgado Group,Enterprise,1,2026-09-07,active
2857,"Esparza, Lambert and Davis",SMB,4,2026-06-16,active
2858,Hancock-Santos,SMB,5,2025-09-19,active
2859,Chen-Wallace,SMB,5,2026-04-04,active
2860,Wilson Inc,Mid-Market,3,2025-09-01,churned
2861,Burns Ltd,Mid-Market,2,2026-07-14,active
2862,"Walker, Matthews and Archer",SMB,6,2026-02-05,active
2863,Hill-Mcgee,SMB,6,2026-06-21,active
2864,"White, Washington and Newman",Enterprise,4,2025-07-21,active
2865,Evans-Martinez,Mid-Market,1,2025-02-10,active
2866,Brown-Stout,Enterprise,1,2025-04-27,active
2867,"Lopez, Hess and Smith",SMB,2,2025-12-20,active
2868,"Roth, Logan and Moreno",Mid-Market,1,2026-09-06,churned
2869,Stone PLC,Mid-Market,6,2026-02-15,active
2870,"Reeves, Tyler and Martinez",SMB,2,2026-06-06,active
2871,Sheppard Inc,SMB,2,2025-11-12,active
2872,Atkins Ltd,Enterprise,6,2026-09-04,active
2873,Smith Group,SMB,5,2026-08-25,active
2874,Martinez-Anderson,SMB,2,2025-06-13,active
2875,Delgado Inc,Mid-Market,3,2026-07-08,active
2876,"Scott, Mullins and Miller",Mid-Market,4,2025-02-11,active
2877,Hunter LLC,SMB,4,2026-01-26,active
2878,"Jackson, Rowland and Barrett",Mid-Market,6,2025-10-23,churned
2879,Turner PLC,SMB,6,2025-08-02,churned
2880,Hopkins-Wallace,Mid-Market,6,2026-08-20,churned
2881,"Henry, Edwards and Bartlett",SMB,1,2026-03-09,active
2882,Obrien-Dixon,Mid-Market,2,2025-04-25,active
2883,"Garcia, Weiss and Young",Mid-Market,4,2025-04-26,active
2884,Thomas and Sons,SMB,1,2025-04-13,active
2885,Guzman and Sons,SMB,3,2025-08-04,active
2886,"Howard, Anderson and Dean",Mid-Market,1,2025-03-14,active
2887,Pierce LLC,SMB,6,2025-07-11,active
2888,Santos-Martin,SMB,1,2026-05-10,active
2889,Miller-King,SMB,1,2026-07-15,active
2890,Bentley-Thomas,Enterprise,2,2026-05-23,active
2891,Jones Ltd,SMB,1,2025-11-28,active
2892,Cowan-Terry,SMB,4,2026-03-29,active
2893,Klein PLC,Enterprise,3,2026-08-27,active
2894,"Holland, Dixon and Martin",SMB,6,2025-03-05,churned
2895,Stewart Group,SMB,2,2026-08-03,churned
2896,Johnson-Munoz,SMB,4,2026-04-15,active
2897,Nelson PLC,SMB,4,2025-09-23,active
2898,Sutton Group,SMB,4,2025-10-30,active
2899,Murphy Inc,Mid-Market,5,2025-10-24,active
2900,Blankenship-Strickland,SMB,2,2025-05-07,active
2901,Melton and Sons,Mid-Market,4,2025-06-20,active
2902,Smith-Bennett,SMB,5,2025-07-29,churned
2903,Gray Inc,SMB,6,2025-02-04,active
2904,Thompson Ltd,SMB,4,2025-12-01,churned
2905,Chapman-Roman,SMB,4,2025-11-16,churned
2906,Rice Ltd,Mid-Market,6,2025-08-19,active
2907,"Grimes, Arnold and Lawson",SMB,4,2025-05-18,active
2908,Jackson Group,SMB,6,2026-09-11,active
2909,Reed Ltd,SMB,1,2026-03-19,active
2910,"Faulkner, Schmidt and Wheeler",Mid-Market,3,2025-11-15,active
2911,Woods-Anderson,SMB,1,2026-04-14,active
2912,Parks Ltd,Mid-Market,1,2025-09-14,active
2913,Sandoval and Sons,SMB,3,2025-06-11,churned
2914,Bradley-Adams,SMB,2,2026-03-15,active
2915,"Fowler, Wood and Waters",Mid-Market,3,2026-05-13,active
2916,"Franklin, Mann and White",SMB,3,2026-03-02,active
2917,Lindsey-Shaw,SMB,4,2026-01-10,active
2918,Cisneros-Meyer,Enterprise,6,2025-02-02,churned
2919,"Keith, Cervantes and Torres",SMB,6,2026-02-22,active
2920,Meza Group,SMB,3,2026-02-10,active
2921,Bruce-Walters,SMB,2,2025-10-08,active
2922,Blair Inc,SMB,5,2025-06-28,active
2923,Johnston Inc,Mid-Market,1,2026-09-17,active
2924,"Mitchell, Noble and Stokes",SMB,4,2025-09-16,active
2925,Hayden Group,Enterprise,3,2025-07-15,churned
2926,"Romero, Cross and Castillo",Mid-Market,2,2026-04-05,active
2927,"Jennings, Rhodes and Patel",Enterprise,4,2025-11-20,active
2928,Sullivan PLC,Mid-Market,2,2026-01-04,active
2929,Bartlett Ltd,Enterprise,2,2026-02-28,active
2930,Klein Ltd,Mid-Market,4,2025-09-12,churned
2931,"Brady, Sanchez and Stevenson",SMB,2,2025-05-04,active
2932,"Sutton, Williams and West",SMB,5,2025-05-13,active
2933,Craig PLC,Mid-Market,1,2026-08-24,churned
2934,Thompson LLC,SMB,3,2025-12-04,active
2935,Palmer Inc,Mid-Market,5,2025-10-11,churned
2936,Simpson-Jackson,SMB,2,2025-08-13,active
2937,Morgan Ltd,Mid-Market,5,2026-04-14,active
2938,Decker Inc,SMB,5,2026-08-08,churned
2939,Evans-Carter,Enterprise,6,2026-05-12,active
2940,Smith Ltd,SMB,2,2025-12-21,churned
2941,"Long, Leblanc and Hickman",SMB,5,2025-11-16,active
2942,"Robertson, Barry and Walls",Mid-Market,6,2026-07-10,active
2943,"Charles, Brown and Smith",Mid-Market,5,2026-07-04,active
2944,Murphy-Gomez,Mid-Market,2,2025-09-25,active
2945,Bailey Ltd,Enterprise,5,2026-09-08,churned
2946,Morales Inc,SMB,1,2026-06-17,active
2947,Jordan and Sons,Mid-Market,4,2026-06-28,active
2948,Rice and Sons,SMB,3,2025-03-07,active
2949,Martinez-Freeman,SMB,4,2025-04-20,active
2950,Hammond LLC,SMB,4,2025-07-31,active
2951,Ruiz LLC,SMB,1,2026-05-08,active
2952,Diaz-Mcclain,SMB,4,2025-03-20,active
2953,"Cain, Rodriguez and Gonzales",Mid-Market,6,2025-03-23,churned
2954,Martin-Gomez,SMB,3,2025-02-20,active
2955,Smith-Stephenson,Enterprise,2,2025-05-28,churned
2956,"Gonzalez, Lopez and Williams",SMB,6,2026-08-11,churned
2957,Fisher-Rivera,SMB,1,2026-04-14,active
2958,Martin and Sons,Mid-Market,3,2026-04-11,churned
2959,Moyer-Bird,SMB,4,2025-07-28,churned
2960,Fisher PLC,SMB,3,2026-02-14,churned
2961,Marsh-Klein,Mid-Market,6,2026-05-19,active
2962,Potter-Deleon,SMB,3,2025-12-20,active
2963,Shaw-Mclean,SMB,6,2026-07-04,active
2964,Anderson-Rosario,Mid-Market,1,2026-01-12,active
2965,Martinez LLC,SMB,5,2025-08-16,active
2966,"Smith, Cohen and Williams",Mid-Market,4,2026-02-23,active
2967,Jordan-Harper,Mid-Market,2,2026-08-26,churned
2968,Hamilton LLC,SMB,2,2026-06-16,active
2969,Tucker-Hodges,SMB,5,2025-11-30,active
2970,Williamson Ltd,SMB,4,2026-01-28,active
2971,"Lopez, Campbell and Wilson",Mid-Market,4,2026-09-15,churned
2972,Gamble-Wright,SMB,1,2026-04-30,active
2973,Gonzalez-Mccarthy,Enterprise,4,2025-12-02,active
2974,Haynes PLC,SMB,6,2025-07-21,churned
2975,"White, Riddle and Garza",Mid-Market,1,2026-08-03,churned
2976,"Hernandez, Martinez and Morales",SMB,3,2026-09-15,churned
2977,Mooney-Hickman,SMB,3,2025-03-15,active
2978,Smith-Gonzalez,SMB,6,2025-02-20,active
2979,James PLC,SMB,2,2025-04-11,active
2980,Graves-Baird,Enterprise,3,2025-09-23,active
2981,Rogers Group,SMB,5,2025-05-08,churned
2982,Hicks Ltd,SMB,1,2026-07-20,active
2983,Torres LLC,SMB,5,2026-08-09,active
2984,Ramirez-Bell,SMB,5,2025-05-21,active
2985,Wright-Jacobson,Mid-Market,5,2026-06-18,churned
2986,Williams Inc,Enterprise,4,2025-04-27,active
2987,"Garner, Lewis and Kennedy",Mid-Market,5,2026-05-24,churned
2988,"Garcia, Lopez and Vaughan",SMB,5,2025-09-10,active
2989,Cook-Rodriguez,SMB,6,2025-02-25,active
2990,"Smith, Arnold and Atkins",Mid-Market,3,2025-10-18,active
2991,Ward-Patrick,SMB,3,2026-06-14,churned
2992,"Maxwell, Rice and Watson",Mid-Market,4,2026-08-20,active
2993,"Hill, Silva and Miller",SMB,2,2025-04-15,churned
2994,Anderson Ltd,SMB,6,2026-06-22,active
2995,"Martinez, Willis and Barr",Mid-Market,5,2025-07-28,active
2996,"Roth, Lee and Griffin",SMB,4,2025-11-09,churned
2997,Jones PLC,Enterprise,2,2025-04-07,active
2998,"Cooper, Swanson and Mayo",SMB,3,2026-09-13,active
2999,Ferguson and Sons,SMB,3,2026-05-25,active
3000,Anderson Group,SMB,4,2026-02-25,active
3001,"Dawson, Snow and Malone",SMB,5,2026-04-17,churned
3002,"Hester, Jacobson and West",SMB,5,2026-07-15,active
3003,"Wilson, Graham and Webb",SMB,6,2025-04-28,active
3004,"Velazquez, Gordon and Johnson",Mid-Market,6,2025-06-30,active
3005,"Hill, Ponce and Roberts",Mid-Market,5,2025-02-23,churned
3006,"Brown, Compton and Lee",SMB,3,2025-11-24,active
3007,Simpson-Patel,SMB,4,2025-11-27,churned
3008,"Mata, Martin and Christensen",SMB,3,2025-02-19,active
3009,Hart-Myers,Mid-Market,4,2026-03-08,churned
3010,"Nelson, White and Moore",SMB,5,2025-02-06,churned
3011,Vargas Inc,SMB,3,2026-05-27,active
3012,"Gibson, Zimmerman and Warren",SMB,4,2026-04-04,active
3013,Phelps-Phillips,SMB,1,2026-06-09,active
3014,Arnold-Jackson,SMB,5,2025-04-13,active
3015,Ferguson LLC,SMB,3,2026-07-13,active
3016,Bowman LLC,Enterprise,3,2025-12-29,active
3017,Nelson Inc,SMB,4,2026-07-09,churned
3018,"Whitney, Mayo and Clark",SMB,2,2026-03-29,churned
3019,Smith LLC,SMB,4,2026-03-05,active
3020,"Jacobs, Wood and Miller",SMB,5,2025-02-20,active
3021,"Henson, Baker and Anderson",SMB,3,2026-03-27,churned
3022,"Phillips, Galloway and Garrett",SMB,1,2025-10-30,active
3023,Holloway and Sons,SMB,3,2026-06-30,active
3024,"Sanford, Thompson and Bonilla",Mid-Market,2,2026-03-22,churned
3025,"Sandoval, Parrish and Crosby",SMB,3,2025-03-18,churned
3026,"Rodriguez, Reese and Reyes",Enterprise,4,2026-07-25,active
3027,"Scott, Sims and Munoz",SMB,1,2025-03-11,active
3028,Montoya and Sons,SMB,5,2025-08-01,active
3029,Adams-Perkins,Enterprise,2,2025-06-12,churned
3030,Moore-Hall,Mid-Market,6,2026-09-14,active
3031,"Hamilton, Hernandez and Mendoza",SMB,5,2025-05-04,active
3032,White-Lopez,Mid-Market,2,2026-06-27,active
3033,Lopez Group,SMB,4,2025-06-15,active
3034,"White, Campbell and Collins",SMB,1,2026-03-02,churned
3035,Roth Ltd,Mid-Market,1,2025-03-27,active
3036,"Lopez, Thomas and Simmons",Mid-Market,6,2025-09-26,active
3037,Stout-Waller,SMB,5,2026-02-13,active
3038,Ramsey and Sons,Mid-Market,1,2026-04-07,active
3039,"Christensen, Smith and Garcia",SMB,2,2026-07-14,active
