payment_id,order_id,amount,method,paid_at
7015,4718,4466.94,wire,2025-09-12 12:00:00
7016,6223,5529.08,wire,2025-11-24 12:00:00
7017,10981,4978.28,wire,2026-07-11 12:00:00
7018,7655,1864.3,wire,2026-01-13 12:00:00
7019,8532,233.29,invoice,2026-03-12 12:00:00
7020,1774,6783.08,wire,2025-04-13 12:00:00
7021,11632,7469.88,invoice,2026-08-08 12:00:00
7022,3011,572.27,invoice,2025-06-27 12:00:00
7023,11957,670.24,credit_card,2026-08-05 12:00:00
7024,10438,712.1,credit_card,2026-06-23 12:00:00
7025,798,1028.73,invoice,2025-03-08 12:00:00
7026,3619,3080.76,wire,2025-07-09 12:00:00
7027,2382,4379.23,credit_card,2025-05-27 12:00:00
7028,2830,1834.09,wire,2025-06-12 12:00:00
7029,7009,5157.24,ach,2026-01-01 12:00:00
7030,8861,4369.09,ach,2026-03-06 12:00:00
7031,11908,2710.36,credit_card,2026-08-28 12:00:00
7032,11166,4412.56,ach,2026-07-15 12:00:00
7033,4634,488.27,ach,2025-09-14 12:00:00
7034,313,1458.63,ach,2025-02-18 12:00:00
7035,6511,1531.05,ach,2025-12-29 12:00:00
7036,747,1221.7,credit_card,2025-03-08 12:00:00
7037,3570,2265.36,invoice,2025-07-12 12:00:00
7038,791,2830.63,credit_card,2025-03-27 12:00:00
7039,2477,1232.25,wire,2025-05-06 12:00:00
7040,6121,2221.35,wire,2025-11-12 12:00:00
7041,10484,1031.95,ach,2026-06-24 12:00:00
7042,11917,2211.54,wire,2026-08-21 12:00:00
7043,2571,486.42,wire,2025-06-29 12:00:00
7044,5754,923.94,invoice,2025-11-24 12:00:00
7045,10399,1317.16,wire,2026-06-13 12:00:00
7046,12275,415.47,ach,2026-09-07 12:00:00
7047,6449,1414.7,invoice,2025-11-11 12:00:00
7048,5600,1489.94,wire,2025-10-07 12:00:00
7049,9350,3178.89,credit_card,2026-04-23 12:00:00
7050,4356,7302.76,credit_card,2025-08-03 12:00:00
7051,2164,3866.42,invoice,2025-05-20 12:00:00
7052,9385,1307.64,ach,2026-04-13 12:00:00
7053,9199,2596.39,credit_card,2026-05-02 12:00:00
7054,381,1543.1,wire,2025-02-11 12:00:00
7055,11630,2000.97,ach,2026-08-22 12:00:00
7056,1293,619.19,credit_card,2025-04-30 12:00:00
7057,1913,3508.14,ach,2025-05-14 12:00:00
7058,7494,5668.14,invoice,2026-01-10 12:00:00
7059,600,4918.56,invoice,2025-02-16 12:00:00
7060,3893,563.49,wire,2025-08-17 12:00:00
7061,4142,2007.78,credit_card,2025-08-15 12:00:00
7062,5541,470.75,ach,2025-10-11 12:00:00
7063,1653,5895.08,ach,2025-04-18 12:00:00
7064,3635,4612.32,wire,2025-07-02 12:00:00
7065,6796,5073.88,ach,2025-12-12 12:00:00
7066,10070,2534.38,ach,2026-05-27 12:00:00
7067,1894,3485.59,credit_card,2025-05-12 12:00:00
7068,1945,637.12,credit_card,2025-05-12 12:00:00
7069,3396,2105.83,credit_card,2025-07-31 12:00:00
7070,3389,2997.16,credit_card,2025-07-19 12:00:00
7071,6503,5326.64,ach,2026-01-01 12:00:00
7072,4363,626.48,invoice,2025-08-30 12:00:00
7073,12487,945.15,invoice,2026-09-28 12:00:00
7074,376,962.71,credit_card,2025-02-18 12:00:00
7075,1967,268.62,invoice,2025-05-08 12:00:00
7076,3958,5017.15,wire,2025-08-28 12:00:00
7077,6196,5012.66,ach,2025-11-29 12:00:00
7078,11208,969.12,wire,2026-07-31 12:00:00
7079,4424,1042.42,invoice,2025-09-07 12:00:00
7080,5352,3721.24,wire,2025-10-18 12:00:00
7081,5697,1433.12,credit_card,2025-11-17 12:00:00
7082,1244,2594.66,ach,2025-03-15 12:00:00
7083,8690,1927.01,credit_card,2026-03-31 12:00:00
7084,11106,3889.66,ach,2026-07-26 12:00:00
7085,7384,2813.01,ach,2026-01-20 12:00:00
7086,942,588.86,invoice,2025-03-30 12:00:00
7087,8834,3308.48,ach,2026-04-01 12:00:00
7088,1472,4361.01,credit_card,2025-04-24 12:00:00
7089,3347,3060.76,ach,2025-07-11 12:00:00
7090,4523,3298.48,wire,2025-09-08 12:00:00
7091,2658,1675.41,invoice,2025-06-17 12:00:00
7092,2854,1978.37,ach,2025-06-24 12:00:00
7093,4507,536.96,wire,2025-09-08 12:00:00
7094,12111,472.1,invoice,2026-08-27 12:00:00
7095,11473,5368.64,ach,2026-07-29 12:00:00
7096,12494,2409.5,ach,2026-09-30 12:00:00
7097,4046,4915.1,credit_card,2025-08-31 12:00:00
7098,8331,3618.87,wire,2026-02-20 12:00:00
7099,4063,1089.6,credit_card,2025-08-08 12:00:00
7100,5327,4861.1,credit_card,2025-10-03 12:00:00
7101,8355,363.92,credit_card,2026-02-11 12:00:00
7102,6579,2286.25,credit_card,2025-12-29 12:00:00
7103,9636,1076.08,ach,2026-04-26 12:00:00
7104,11571,1986.14,ach,2026-08-31 12:00:00
7105,4307,2049.58,credit_card,2025-08-17 12:00:00
7106,12228,1281.66,wire,2026-09-21 12:00:00
7107,5140,4582.29,credit_card,2025-10-18 12:00:00
7108,7989,945.15,wire,2026-02-23 12:00:00
7109,9847,1114.12,credit_card,2026-05-10 12:00:00
7110,299,2128.58,credit_card,2025-02-15 12:00:00
7111,3991,4213.76,invoice,2025-08-14 12:00:00
7112,1050,6878.8,wire,2025-04-04 12:00:00
7113,10437,6571.37,wire,2026-06-21 12:00:00
7114,3824,5236.03,wire,2025-08-07 12:00:00
7115,8645,4127.14,ach,2026-03-16 12:00:00
7116,10236,2925.66,credit_card,2026-05-23 12:00:00
7117,2036,113.82,ach,2025-05-25 12:00:00
7118,4040,2899.95,invoice,2025-08-03 12:00:00
7119,8396,1804.08,invoice,2026-02-13 12:00:00
7120,11396,8172.46,invoice,2026-07-27 12:00:00
7121,11952,3866.4,ach,2026-08-03 12:00:00
7122,7021,2161.99,ach,2025-12-12 12:00:00
7123,1973,5771.66,ach,2025-05-22 12:00:00
7124,7822,1254.48,ach,2026-03-04 12:00:00
7125,2100,4779.71,credit_card,2025-06-03 12:00:00
7126,1500,2602.18,credit_card,2025-04-10 12:00:00
7127,5206,5405.37,invoice,2025-10-27 12:00:00
7128,3513,3847.91,ach,2025-07-25 12:00:00
7129,9532,1845.68,ach,2026-04-26 12:00:00
7130,8950,2186.04,credit_card,2026-03-25 12:00:00
7131,653,225.66,wire,2025-03-15 12:00:00
7132,171,2122.72,wire,2025-03-02 12:00:00
7133,6829,3390.3,credit_card,2025-12-08 12:00:00
7134,7131,7348.03,wire,2026-01-01 12:00:00
7135,4086,1158.96,ach,2025-08-13 12:00:00
7136,243,2323.8,ach,2025-02-09 12:00:00
7137,10083,6608.5,credit_card,2026-05-18 12:00:00
7138,5799,6011.03,invoice,2025-11-22 12:00:00
7139,10855,2548.08,wire,2026-06-23 12:00:00
7140,4372,3194.57,credit_card,2025-08-14 12:00:00
7141,1645,4956.29,wire,2025-04-29 12:00:00
7142,6356,1345.1,ach,2025-11-20 12:00:00
7143,5595,5427.99,wire,2025-10-18 12:00:00
7144,2757,5938.91,invoice,2025-06-23 12:00:00
7145,5795,2946.95,credit_card,2025-11-11 12:00:00
7146,12673,1292.32,ach,2026-09-20 12:00:00
7147,9839,2631.8,wire,2026-05-06 12:00:00
7148,9606,7379.94,ach,2026-04-03 12:00:00
7149,8765,3365.26,credit_card,2026-03-22 12:00:00
7150,5232,1464.0,credit_card,2025-10-23 12:00:00
7151,2077,4823.3,credit_card,2025-05-19 12:00:00
7152,4104,4497.7,ach,2025-08-24 12:00:00
7153,12219,508.15,invoice,2026-09-12 12:00:00
7154,3997,1750.75,ach,2025-08-26 12:00:00
7155,4802,198.62,wire,2025-09-09 12:00:00
7156,5969,178.44,invoice,2025-11-12 12:00:00
7157,7938,4031.94,wire,2026-03-04 12:00:00
7158,8024,5861.19,ach,2026-02-28 12:00:00
7159,3967,1959.4,credit_card,2025-08-15 12:00:00
7160,8867,665.1,invoice,2026-03-10 12:00:00
7161,7890,3950.92,credit_card,2026-02-07 12:00:00
7162,11974,1997.85,invoice,2026-08-21 12:00:00
7163,7767,3211.4,invoice,2026-01-07 12:00:00
7164,6755,4557.47,invoice,2025-12-24 12:00:00
7165,8482,1443.14,credit_card,2026-03-08 12:00:00
7166,5850,4046.15,wire,2025-11-22 12:00:00
7167,7932,1843.02,wire,2026-02-19 12:00:00
7168,7345,911.86,wire,2026-01-15 12:00:00
7169,10622,1496.2,invoice,2026-06-30 12:00:00
7170,4662,4227.81,wire,2025-09-15 12:00:00
7171,4079,1705.49,invoice,2025-08-06 12:00:00
7172,6055,4147.41,wire,2025-12-02 12:00:00
7173,10791,517.56,ach,2026-06-08 12:00:00
7174,5975,496.91,wire,2025-11-14 12:00:00
7175,10240,3506.21,credit_card,2026-05-31 12:00:00
7176,641,698.99,ach,2025-03-21 12:00:00
7177,1271,1499.79,ach,2025-04-24 12:00:00
7178,7517,1725.02,invoice,2026-01-29 12:00:00
7179,2779,2309.02,wire,2025-07-01 12:00:00
7180,4604,3525.65,credit_card,2025-09-05 12:00:00
7181,4933,631.23,wire,2025-10-01 12:00:00
7182,6061,3931.7,ach,2025-11-20 12:00:00
7183,1986,1595.24,wire,2025-05-08 12:00:00
7184,3862,1473.15,credit_card,2025-08-10 12:00:00
7185,3481,167.56,ach,2025-07-27 12:00:00
7186,1535,4066.71,wire,2025-04-15 12:00:00
7187,326,2338.52,wire,2025-03-04 12:00:00
7188,5765,4074.85,ach,2025-11-14 12:00:00
7189,2339,1159.12,ach,2025-05-14 12:00:00
7190,7602,2744.22,wire,2026-01-31 12:00:00
7191,3981,4861.37,invoice,2025-08-22 12:00:00
7192,9602,3434.88,credit_card,2026-04-19 12:00:00
7193,8845,2752.74,credit_card,2026-03-02 12:00:00
7194,4055,1076.12,invoice,2025-08-21 12:00:00
7195,2238,3963.06,ach,2025-05-08 12:00:00
7196,5230,5752.79,wire,2025-10-02 12:00:00
7197,9746,2977.71,invoice,2026-05-21 12:00:00
7198,4572,2867.55,credit_card,2025-09-08 12:00:00
7199,12360,2612.33,invoice,2026-09-30 12:00:00
7200,5475,3267.95,credit_card,2025-10-28 12:00:00
7201,7780,1571.24,ach,2026-02-07 12:00:00
7202,865,3158.94,credit_card,2025-03-22 12:00:00
7203,8730,1123.98,ach,2026-03-14 12:00:00
7204,4943,378.06,ach,2025-09-03 12:00:00
7205,2254,2014.86,wire,2025-05-05 12:00:00
7206,6011,3815.46,invoice,2025-11-27 12:00:00
7207,6912,6757.1,invoice,2025-12-22 12:00:00
7208,11264,250.67,credit_card,2026-07-04 12:00:00
7209,6999,3661.01,wire,2025-12-14 12:00:00
7210,372,5502.39,ach,2025-02-09 12:00:00
7211,9170,1183.75,invoice,2026-04-14 12:00:00
7212,12113,325.89,credit_card,2026-08-03 12:00:00
7213,610,1114.81,invoice,2025-02-16 12:00:00
7214,8599,365.47,invoice,2026-03-19 12:00:00
7215,10685,2720.96,ach,2026-07-01 12:00:00
7216,11130,1550.37,wire,2026-07-20 12:00:00
7217,11302,2134.64,ach,2026-07-25 12:00:00
7218,11865,274.29,invoice,2026-08-17 12:00:00
7219,12514,1272.13,credit_card,2026-09-11 12:00:00
7220,12329,2692.2,invoice,2026-09-22 12:00:00
7221,9630,698.71,credit_card,2026-04-02 12:00:00
7222,5831,6418.95,invoice,2025-12-01 12:00:00
7223,2365,4795.68,wire,2025-05-06 12:00:00
7224,3214,3209.6,invoice,2025-07-11 12:00:00
7225,7149,1095.0,credit_card,2025-12-21 12:00:00
7226,5457,2234.69,credit_card,2025-10-04 12:00:00
7227,912,4973.58,wire,2025-03-08 12:00:00
7228,11546,515.84,invoice,2026-08-30 12:00:00
7229,11139,5299.48,ach,2026-07-10 12:00:00
7230,3790,3089.39,invoice,2025-08-09 12:00:00
7231,9352,662.07,invoice,2026-04-23 12:00:00
7232,10759,920.64,wire,2026-06-05 12:00:00
7233,5582,1186.84,wire,2025-10-27 12:00:00
7234,7541,1162.93,credit_card,2026-01-08 12:00:00
7235,9357,2521.97,ach,2026-04-18 12:00:00
7236,8937,1856.37,wire,2026-03-25 12:00:00
7237,5061,4793.91,credit_card,2025-10-06 12:00:00
7238,6843,399.34,wire,2025-12-17 12:00:00
7239,1424,1630.52,ach,2025-04-10 12:00:00
7240,12532,4487.64,invoice,2026-09-07 12:00:00
7241,480,5096.57,ach,2025-02-07 12:00:00
7242,663,419.31,wire,2025-03-11 12:00:00
7243,7339,965.66,invoice,2026-01-12 12:00:00
7244,6438,3062.51,invoice,2025-11-06 12:00:00
7245,12519,2176.28,ach,2026-09-13 12:00:00
7246,10377,2770.16,credit_card,2026-06-10 12:00:00
7247,2989,544.14,credit_card,2025-06-10 12:00:00
7248,1120,225.66,wire,2025-03-13 12:00:00
7249,2777,4396.77,wire,2025-06-12 12:00:00
7250,4536,3565.82,invoice,2025-09-22 12:00:00
7251,11336,3361.72,ach,2026-07-31 12:00:00
7252,9070,4592.11,invoice,2026-05-02 12:00:00
7253,10030,1897.86,ach,2026-05-12 12:00:00
7254,6350,2976.34,wire,2025-11-10 12:00:00
7255,7190,3285.92,ach,2025-12-11 12:00:00
7256,10565,3383.54,ach,2026-06-07 12:00:00
7257,11296,2787.67,wire,2026-07-23 12:00:00
7258,8283,2566.25,wire,2026-02-27 12:00:00
7259,5574,2775.22,ach,2025-10-25 12:00:00
7260,6136,4034.98,invoice,2025-12-01 12:00:00
7261,5270,660.23,invoice,2025-10-25 12:00:00
7262,4428,2966.71,credit_card,2025-09-15 12:00:00
7263,9963,4655.34,ach,2026-05-03 12:00:00
7264,5248,2714.58,ach,2025-10-13 12:00:00
7265,8526,3584.44,ach,2026-03-15 12:00:00
7266,3982,451.01,wire,2025-08-23 12:00:00
7267,9213,3191.64,ach,2026-05-04 12:00:00
7268,12167,215.66,invoice,2026-09-30 12:00:00
7269,2894,1613.06,invoice,2025-06-16 12:00:00
7270,2670,2120.01,credit_card,2025-06-04 12:00:00
7271,3978,2076.6,credit_card,2025-08-09 12:00:00
7272,9229,3517.17,ach,2026-05-01 12:00:00
7273,280,3077.85,credit_card,2025-02-06 12:00:00
7274,10084,1230.28,invoice,2026-05-20 12:00:00
7275,9499,5421.09,invoice,2026-04-14 12:00:00
7276,9449,1080.41,wire,2026-04-17 12:00:00
7277,11259,3090.49,credit_card,2026-07-16 12:00:00
7278,9692,2813.91,ach,2026-05-22 12:00:00
7279,5198,1735.15,wire,2025-10-13 12:00:00
7280,4665,1670.78,invoice,2025-09-28 12:00:00
7281,1695,604.94,ach,2025-04-15 12:00:00
7282,11374,189.4,ach,2026-07-10 12:00:00
7283,5019,2107.15,credit_card,2025-10-06 12:00:00
7284,6134,672.15,ach,2025-11-10 12:00:00
7285,3480,2916.0,invoice,2025-07-27 12:00:00
7286,5555,635.82,wire,2025-10-09 12:00:00
7287,4417,3704.6,wire,2025-10-03 12:00:00
7288,11894,1353.23,ach,2026-08-10 12:00:00
7289,4156,1028.73,wire,2025-08-23 12:00:00
7290,8632,4090.67,invoice,2026-03-14 12:00:00
7291,4884,2934.18,credit_card,2025-09-11 12:00:00
7292,5808,3590.8,invoice,2025-12-02 12:00:00
7293,3810,1005.77,wire,2025-08-25 12:00:00
7294,2553,3667.75,wire,2025-06-28 12:00:00
7295,11005,4171.32,credit_card,2026-07-20 12:00:00
7296,10188,2221.8,invoice,2026-05-16 12:00:00
7297,4297,3101.51,invoice,2025-08-21 12:00:00
7298,7536,3551.43,invoice,2026-01-12 12:00:00
7299,4684,3166.2,ach,2025-09-11 12:00:00
7300,8694,2390.48,ach,2026-03-24 12:00:00
7301,10751,3916.81,invoice,2026-06-11 12:00:00
7302,9158,1590.75,wire,2026-04-12 12:00:00
7303,9231,2452.81,ach,2026-04-28 12:00:00
7304,5594,2974.59,invoice,2025-10-26 12:00:00
7305,2210,4662.42,ach,2025-05-20 12:00:00
7306,10077,3563.61,invoice,2026-05-12 12:00:00
7307,10093,3021.96,credit_card,2026-05-08 12:00:00
7308,5403,375.66,wire,2025-10-27 12:00:00
7309,2411,1043.3,credit_card,2025-05-26 12:00:00
7310,6898,3790.22,wire,2025-12-30 12:00:00
7311,4564,1941.54,wire,2025-09-29 12:00:00
7312,185,1199.73,ach,2025-02-23 12:00:00
7313,12137,3408.24,credit_card,2026-09-01 12:00:00
7314,7937,1099.93,wire,2026-02-01 12:00:00
7315,4517,2115.61,invoice,2025-09-25 12:00:00
7316,2351,4916.72,invoice,2025-05-02 12:00:00
7317,554,1980.81,invoice,2025-02-17 12:00:00
7318,1398,1680.31,ach,2025-04-22 12:00:00
7319,1385,3541.62,credit_card,2025-04-20 12:00:00
7320,9022,1843.93,credit_card,2026-03-18 12:00:00
7321,8240,3424.85,invoice,2026-02-10 12:00:00
7322,5857,313.24,invoice,2025-11-28 12:00:00
7323,4904,510.11,invoice,2025-10-02 12:00:00
7324,298,1500.87,credit_card,2025-02-16 12:00:00
7325,444,1784.0,credit_card,2025-02-11 12:00:00
7326,11231,3773.5,credit_card,2026-07-17 12:00:00
7327,5216,1299.5,invoice,2025-10-06 12:00:00
7328,9910,3215.76,wire,2026-06-04 12:00:00
7329,5716,2181.75,invoice,2025-11-16 12:00:00
7330,2078,4573.56,invoice,2025-05-03 12:00:00
7331,9669,2128.63,ach,2026-06-03 12:00:00
7332,6018,1708.09,invoice,2025-12-02 12:00:00
7333,4752,3280.42,wire,2025-09-23 12:00:00
7334,11881,3826.31,invoice,2026-08-27 12:00:00
7335,2230,2077.73,ach,2025-05-08 12:00:00
7336,9118,4711.92,wire,2026-04-29 12:00:00
7337,2843,3544.21,wire,2025-06-24 12:00:00
7338,2538,2169.09,invoice,2025-06-18 12:00:00
7339,195,5062.39,wire,2025-02-12 12:00:00
7340,10595,1503.97,ach,2026-06-16 12:00:00
7341,6637,2206.17,credit_card,2025-12-15 12:00:00
7342,10644,3162.92,invoice,2026-07-02 12:00:00
7343,818,5445.41,invoice,2025-03-15 12:00:00
7344,3368,4632.19,invoice,2025-07-31 12:00:00
7345,9785,3721.53,invoice,2026-05-27 12:00:00
7346,6554,3265.31,invoice,2025-12-21 12:00:00
7347,2579,4932.58,invoice,2025-06-04 12:00:00
7348,1132,768.12,invoice,2025-03-27 12:00:00
7349,11680,4424.08,wire,2026-08-17 12:00:00
7350,5506,5075.32,wire,2025-10-06 12:00:00
7351,6855,999.46,ach,2025-12-17 12:00:00
7352,6762,949.67,wire,2025-12-13 12:00:00
7353,7388,2208.09,wire,2026-01-25 12:00:00
7354,7896,2982.92,ach,2026-03-01 12:00:00
7355,11023,898.52,wire,2026-07-15 12:00:00
7356,321,1003.92,ach,2025-02-19 12:00:00
7357,7136,2973.07,invoice,2025-12-15 12:00:00
7358,1372,5588.76,credit_card,2025-04-19 12:00:00
7359,4043,6551.02,invoice,2025-08-07 12:00:00
7360,12559,135.78,invoice,2026-09-17 12:00:00
7361,2655,4739.79,ach,2025-06-02 12:00:00
7362,908,5896.37,credit_card,2025-03-15 12:00:00
7363,306,4211.27,wire,2025-03-01 12:00:00
7364,3951,763.48,invoice,2025-08-09 12:00:00
7365,5530,3077.54,ach,2025-10-13 12:00:00
7366,7729,835.59,ach,2026-01-23 12:00:00
7367,11346,3567.64,invoice,2026-07-24 12:00:00
7368,10738,1165.89,wire,2026-06-19 12:00:00
7369,8150,2779.35,ach,2026-02-25 12:00:00
7370,11744,1674.34,ach,2026-08-19 12:00:00
7371,10039,1120.51,credit_card,2026-05-26 12:00:00
7372,7256,5861.06,invoice,2025-12-20 12:00:00
7373,10727,2017.32,ach,2026-06-26 12:00:00
7374,927,1996.1,invoice,2025-03-29 12:00:00
7375,245,3407.46,credit_card,2025-02-14 12:00:00
7376,9939,620.05,credit_card,2026-05-16 12:00:00
7377,16,1011.42,credit_card,2025-02-25 12:00:00
7378,144,4381.78,wire,2025-02-07 12:00:00
7379,5984,2867.7,invoice,2025-11-08 12:00:00
7380,2364,2205.92,wire,2025-05-24 12:00:00
7381,9379,3143.97,wire,2026-04-06 12:00:00
7382,130,277.66,wire,2025-02-28 12:00:00
7383,1162,1487.74,credit_card,2025-04-01 12:00:00
7384,8882,1343.28,wire,2026-03-05 12:00:00
7385,12517,2521.93,ach,2026-09-08 12:00:00
7386,5954,2180.31,credit_card,2025-11-06 12:00:00
7387,9305,4430.0,ach,2026-04-10 12:00:00
7388,5301,4137.52,wire,2025-10-13 12:00:00
7389,10982,3800.68,invoice,2026-07-12 12:00:00
7390,5459,943.86,ach,2025-10-16 12:00:00
7391,7781,2256.72,wire,2026-03-01 12:00:00
7392,5309,542.67,invoice,2025-10-25 12:00:00
7393,1877,4107.56,credit_card,2025-05-16 12:00:00
7394,2489,2553.95,ach,2025-05-27 12:00:00
7395,11539,2310.51,credit_card,2026-08-09 12:00:00
7396,4480,3133.92,credit_card,2025-09-07 12:00:00
7397,1183,4441.2,invoice,2025-03-18 12:00:00
7398,2526,2154.84,invoice,2025-07-02 12:00:00
7399,8491,670.19,invoice,2026-03-07 12:00:00
7400,1171,3391.71,wire,2025-03-24 12:00:00
7401,12749,1161.74,invoice,2026-09-11 12:00:00
7402,2183,3153.23,wire,2025-05-09 12:00:00
7403,12198,5267.09,credit_card,2026-09-29 12:00:00
7404,11211,2042.31,ach,2026-08-03 12:00:00
7405,6793,4321.61,ach,2025-12-18 12:00:00
7406,12264,764.08,credit_card,2026-09-25 12:00:00
7407,10876,866.7,credit_card,2026-06-27 12:00:00
7408,5922,5693.51,invoice,2025-11-24 12:00:00
7409,3372,3893.94,invoice,2025-07-06 12:00:00
7410,10355,1893.11,invoice,2026-06-09 12:00:00
7411,1860,486.65,ach,2025-04-28 12:00:00
7412,7961,3538.12,ach,2026-02-08 12:00:00
7413,7825,2361.9,invoice,2026-02-16 12:00:00
7414,8448,2289.86,credit_card,2026-03-30 12:00:00
7415,6782,979.88,ach,2025-12-29 12:00:00
7416,1879,466.15,invoice,2025-05-11 12:00:00
7417,8748,2325.55,credit_card,2026-03-08 12:00:00
7418,3589,2565.89,ach,2025-07-29 12:00:00
7419,8697,3743.64,ach,2026-03-04 12:00:00
7420,3122,4054.95,invoice,2025-06-05 12:00:00
7421,388,3635.37,invoice,2025-02-23 12:00:00
7422,1312,564.18,credit_card,2025-04-30 12:00:00
7423,1033,1273.47,invoice,2025-03-20 12:00:00
7424,10229,5554.97,wire,2026-05-28 12:00:00
7425,6585,3228.32,wire,2025-12-11 12:00:00
7426,8537,3779.32,credit_card,2026-03-29 12:00:00
7427,6383,3727.7,ach,2025-11-26 12:00:00
7428,7284,2777.85,wire,2026-01-04 12:00:00
7429,6726,1832.55,credit_card,2025-12-15 12:00:00
7430,11352,3088.12,ach,2026-07-25 12:00:00
7431,8607,2250.56,credit_card,2026-03-28 12:00:00
7432,10346,916.22,credit_card,2026-06-17 12:00:00
7433,4937,192.03,credit_card,2025-09-13 12:00:00
7434,932,4278.47,invoice,2025-03-24 12:00:00
7435,8108,608.08,wire,2026-02-04 12:00:00
7436,4020,1689.12,invoice,2025-09-03 12:00:00
7437,692,1706.02,wire,2025-03-26 12:00:00
7438,8970,2392.64,credit_card,2026-03-10 12:00:00
7439,5988,5882.66,ach,2025-11-06 12:00:00
7440,6365,3098.89,ach,2025-11-15 12:00:00
7441,1910,6666.31,invoice,2025-05-22 12:00:00
7442,830,2690.37,wire,2025-04-02 12:00:00
7443,3499,991.71,ach,2025-07-27 12:00:00
7444,9660,4255.72,invoice,2026-05-14 12:00:00
7445,2082,3206.28,wire,2025-05-09 12:00:00
7446,11373,1013.46,wire,2026-07-13 12:00:00
7447,12062,4509.21,wire,2026-08-18 12:00:00
7448,45,5678.02,ach,2025-02-07 12:00:00
7449,7198,1143.33,invoice,2025-12-29 12:00:00
7450,3940,1587.86,ach,2025-08-25 12:00:00
7451,950,7238.03,invoice,2025-03-14 12:00:00
7452,7109,3077.43,ach,2025-12-30 12:00:00
7453,7314,1380.35,invoice,2026-01-23 12:00:00
7454,8277,399.34,credit_card,2026-02-28 12:00:00
7455,4320,2704.79,wire,2025-08-07 12:00:00
7456,2966,807.06,ach,2025-06-18 12:00:00
7457,3970,567.5,invoice,2025-08-17 12:00:00
7458,1188,3036.88,ach,2025-03-28 12:00:00
7459,11431,1862.35,ach,2026-07-19 12:00:00
7460,8453,980.8,credit_card,2026-03-09 12:00:00
7461,8285,3610.06,credit_card,2026-02-01 12:00:00
7462,9795,3722.33,wire,2026-05-25 12:00:00
7463,285,1932.72,credit_card,2025-02-03 12:00:00
7464,9736,985.08,ach,2026-05-18 12:00:00
7465,11327,1532.29,invoice,2026-07-22 12:00:00
7466,6309,5238.27,ach,2025-11-14 12:00:00
7467,4160,1757.78,invoice,2025-08-16 12:00:00
7468,3093,443.29,ach,2025-06-20 12:00:00
7469,10946,2250.12,invoice,2026-07-28 12:00:00
7470,4557,3469.13,ach,2025-10-01 12:00:00
7471,5556,417.66,invoice,2025-10-05 12:00:00
7472,11320,2625.99,credit_card,2026-07-21 12:00:00
7473,4324,1791.04,wire,2025-08-23 12:00:00
7474,3983,3643.92,ach,2025-09-03 12:00:00
7475,8935,2426.63,invoice,2026-03-18 12:00:00
7476,6941,3853.49,ach,2025-12-22 12:00:00
7477,3365,1039.18,ach,2025-07-29 12:00:00
7478,1405,3676.69,wire,2025-05-03 12:00:00
7479,3196,3412.41,wire,2025-07-31 12:00:00
7480,7885,1370.52,wire,2026-02-26 12:00:00
7481,8759,5980.34,invoice,2026-03-28 12:00:00
7482,8303,4114.48,wire,2026-02-06 12:00:00
7483,970,2577.43,credit_card,2025-04-02 12:00:00
7484,10375,3567.87,invoice,2026-07-01 12:00:00
7485,6544,6067.93,wire,2025-12-11 12:00:00
7486,3735,2293.05,credit_card,2025-08-05 12:00:00
7487,926,3740.04,ach,2025-03-04 12:00:00
7488,12136,431.3,credit_card,2026-08-15 12:00:00
7489,7343,3275.19,wire,2026-01-13 12:00:00
7490,9282,517.64,wire,2026-04-24 12:00:00
7491,4726,4318.19,invoice,2025-09-12 12:00:00
7492,2844,1786.11,wire,2025-06-19 12:00:00
7493,2852,215.66,invoice,2025-07-03 12:00:00
7494,10530,660.35,invoice,2026-06-18 12:00:00
7495,10870,3658.64,ach,2026-06-23 12:00:00
7496,5957,1253.72,ach,2025-11-25 12:00:00
7497,520,1349.93,wire,2025-02-26 12:00:00
7498,11317,5984.02,credit_card,2026-07-05 12:00:00
7499,10208,1528.16,wire,2026-05-28 12:00:00
7500,4472,5695.99,credit_card,2025-10-01 12:00:00
7501,8318,5200.3,credit_card,2026-02-12 12:00:00
7502,4349,1965.82,invoice,2025-08-13 12:00:00
7503,11462,6394.75,ach,2026-07-30 12:00:00
7504,10267,1099.08,wire,2026-05-30 12:00:00
7505,3627,883.29,credit_card,2025-07-08 12:00:00
7506,1790,1589.5,ach,2025-04-23 12:00:00
7507,10576,5738.04,ach,2026-06-10 12:00:00
7508,2060,5566.27,invoice,2025-05-13 12:00:00
7509,10272,6763.9,ach,2026-05-17 12:00:00
7510,7144,3115.92,wire,2025-12-22 12:00:00
7511,8030,2911.07,wire,2026-02-20 12:00:00
7512,4014,421.43,credit_card,2025-09-02 12:00:00
7513,6007,1457.37,ach,2025-11-19 12:00:00
7514,1903,1138.85,wire,2025-05-11 12:00:00
7515,9297,585.35,ach,2026-04-04 12:00:00
7516,9211,1048.87,invoice,2026-04-06 12:00:00
7517,6216,2810.69,ach,2025-11-06 12:00:00
7518,4687,5067.32,ach,2025-09-08 12:00:00
7519,12045,4669.2,credit_card,2026-08-16 12:00:00
7520,4923,5445.79,wire,2025-09-28 12:00:00
7521,6786,1273.47,wire,2025-12-07 12:00:00
7522,11387,901.41,ach,2026-08-03 12:00:00
7523,7143,4676.47,wire,2025-12-29 12:00:00
